,NombreEstacionPeaje,Recaudo,Trafico,Cod_fecha,Flag
3717,LOS CUROS,0.0,446850.0,2018_10,0
3718,LOS CUROS,0.0,430763.0,2018_11,0
3719,LOS CUROS,0.0,481567.0,2018_12,0
3720,LOS GARZONES 1,1493230800.0,0.0,2014_01,0
3721,LOS GARZONES 1,1296061400.0,0.0,2014_02,0
3722,LOS GARZONES 1,1443667600.0,0.0,2014_03,0
3723,LOS GARZONES 1,1449939000.0,0.0,2014_04,0
3724,LOS GARZONES 1,1429217500.0,0.0,2014_05,0
3725,LOS GARZONES 1,1390790000.0,0.0,2014_06,0
3726,LOS GARZONES 1,1491786500.0,0.0,2014_07,0
3727,LOS GARZONES 1,1445124100.0,0.0,2014_08,0
3728,LOS GARZONES 1,1450408500.0,0.0,2014_09,0
3729,LOS GARZONES 1,1535522300.0,0.0,2014_10,0
3730,LOS GARZONES 1,1451638500.0,0.0,2014_11,0
3731,LOS GARZONES 1,1644556400.0,0.0,2014_12,0
3732,LOS GARZONES 1,1719013600.0,0.0,2015_01,0
3733,LOS GARZONES 1,1588999500.0,0.0,2015_02,0
3734,LOS GARZONES 1,1829601600.0,0.0,2015_03,0
3735,LOS GARZONES 1,1771355200.0,0.0,2015_04,0
3736,LOS GARZONES 1,1796541400.0,0.0,2015_05,0
3737,LOS GARZONES 1,1864076000.0,0.0,2015_06,0
3738,LOS GARZONES 1,1926210600.0,0.0,2015_07,0
3739,LOS GARZONES 1,1925373300.0,0.0,2015_08,0
3740,LOS GARZONES 1,1897725200.0,0.0,2015_09,0
3741,LOS GARZONES 1,2011113600.0,0.0,2015_10,1
3742,LOS GARZONES 1,1961120500.0,0.0,2015_11,0
3743,LOS GARZONES 1,2211310900.0,0.0,2015_12,1
3744,LOS GARZONES 1,2123530400.0,0.0,2016_01,1
3745,LOS GARZONES 1,1842983900.0,0.0,2016_02,0
3746,LOS GARZONES 1,2046876500.0,0.0,2016_03,1
3747,LOS GARZONES 1,1870379500.0,0.0,2016_04,0
3748,LOS GARZONES 1,1965232200.0,0.0,2016_05,0
3749,LOS GARZONES 1,1998127300.0,28198.0,2016_06,0
3750,LOS GARZONES 1,1996082850.0,116586.0,2016_07,0
3751,LOS GARZONES 1,2637689100.0,138851.0,2016_08,1
3752,LOS GARZONES 1,2408398300.0,125569.0,2016_09,1
3753,LOS GARZONES 1,2557486900.0,134411.0,2016_10,1
3754,LOS GARZONES 1,2446192750.0,127987.0,2016_11,1
3755,LOS GARZONES 1,2854989650.0,157311.0,2016_12,1
3756,LOS GARZONES 1,3220155150.0,171914.0,2017_01,0
3757,LOS GARZONES 1,2426124900.0,114521.0,2017_02,1
3758,LOS GARZONES 1,2695116600.0,126183.0,2017_03,1
3759,LOS GARZONES 1,2830236500.0,138427.0,2017_04,1
3760,LOS GARZONES 1,2699831000.0,123647.0,2017_05,1
3761,LOS GARZONES 1,2770676100.0,130447.0,2017_06,1
3762,LOS GARZONES 1,2756721900.0,129986.0,2017_07,1
3763,LOS GARZONES 1,2753812400.0,126613.0,2017_08,1
3764,LOS GARZONES 1,2677547000.0,121497.0,2017_09,1
3765,LOS GARZONES 1,2821619500.0,127829.0,2017_10,1
3766,LOS GARZONES 1,2751679500.0,125250.0,2017_11,1
3767,LOS GARZONES 1,3236604500.0,156628.0,2017_12,0
3768,LOS GARZONES 1,3701095900.0,175756.0,2018_01,0
3769,LOS GARZONES 1,2801170900.0,110916.0,2018_02,1
3770,LOS GARZONES 1,3153682900.0,132792.0,2018_03,0
3771,LOS GARZONES 1,2990784400.0,122133.0,2018_04,1
3772,LOS GARZONES 1,2427326400.0,99084.0,2018_05,1
3773,LOS GARZONES 1,1752180500.0,80263.0,2018_06,0
3774,LOS GARZONES 1,2859372250.0,121014.0,2018_07,1
3775,LOS GARZONES 1,3025809800.0,124377.0,2018_08,0
3776,LOS GARZONES 1,2704318800.0,109983.0,2018_09,1
3777,LOS GARZONES 1,3067207600.0,124871.0,2018_10,0
3778,LOS GARZONES 1,3017647200.0,119806.0,2018_11,0
3779,LOS GARZONES 1,3472910050.0,150954.0,2018_12,0
3780,LOS MANGUITOS,0.0,0.0,2014_01,0
3781,LOS MANGUITOS,0.0,0.0,2014_02,0
3782,LOS MANGUITOS,0.0,0.0,2014_03,0
3783,LOS MANGUITOS,0.0,0.0,2014_04,0
3784,LOS MANGUITOS,0.0,0.0,2014_05,0
3785,LOS MANGUITOS,0.0,0.0,2014_06,0
3786,LOS MANGUITOS,0.0,0.0,2014_07,0
3787,LOS MANGUITOS,0.0,0.0,2014_08,0
3788,LOS MANGUITOS,0.0,0.0,2014_09,0
3789,LOS MANGUITOS,0.0,0.0,2014_10,0
3790,LOS MANGUITOS,0.0,0.0,2014_11,0
3791,LOS MANGUITOS,0.0,60451.0,2014_12,0
3792,LOS MANGUITOS,0.0,140081.0,2015_01,0
3793,LOS MANGUITOS,0.0,132930.0,2015_02,0
3794,LOS MANGUITOS,0.0,147559.0,2015_03,0
3795,LOS MANGUITOS,0.0,135432.0,2015_04,0
3796,LOS MANGUITOS,0.0,152745.0,2015_05,0
3797,LOS MANGUITOS,0.0,138464.0,2015_06,0
3798,LOS MANGUITOS,0.0,138202.0,2015_07,0
3799,LOS MANGUITOS,0.0,148043.0,2015_08,0
3800,LOS MANGUITOS,0.0,142512.0,2015_09,0
3801,LOS MANGUITOS,0.0,148603.0,2015_10,0
3802,LOS MANGUITOS,0.0,145825.0,2015_11,0
3803,LOS MANGUITOS,0.0,156298.0,2015_12,0
3804,LOS MANGUITOS,0.0,142677.0,2016_01,0
3805,LOS MANGUITOS,0.0,137255.0,2016_02,0
3806,LOS MANGUITOS,0.0,143846.0,2016_03,0
3807,LOS MANGUITOS,0.0,145237.0,2016_04,0
3808,LOS MANGUITOS,0.0,153732.0,2016_05,0
3809,LOS MANGUITOS,363342000.0,145847.0,2016_06,0
3810,LOS MANGUITOS,1588506150.0,143789.0,2016_07,0
3811,LOS MANGUITOS,2209057900.0,145099.0,2016_08,1
3812,LOS MANGUITOS,2010445300.0,143766.0,2016_09,1
3813,LOS MANGUITOS,2096084650.0,145712.0,2016_10,1
3814,LOS MANGUITOS,2002014550.0,140530.0,2016_11,1
3815,LOS MANGUITOS,2341947950.0,152842.0,2016_12,1
3816,LOS MANGUITOS,2637728850.0,138194.0,2017_01,1
3817,LOS MANGUITOS,2051017900.0,132178.0,2017_02,1
3818,LOS MANGUITOS,2270883000.0,142914.0,2017_03,1
3819,LOS MANGUITOS,2356884300.0,137465.0,2017_04,1
3820,LOS MANGUITOS,2270363000.0,143200.0,2017_05,1
3821,LOS MANGUITOS,2315760100.0,134480.0,2017_06,1
3822,LOS MANGUITOS,2300498500.0,132498.0,2017_07,1
3823,LOS MANGUITOS,2307800400.0,137221.0,2017_08,1
3824,LOS MANGUITOS,2266569700.0,129769.0,2017_09,1
3825,LOS MANGUITOS,2356259400.0,128929.0,2017_10,1
3826,LOS MANGUITOS,2288601000.0,128146.0,2017_11,1
3827,LOS MANGUITOS,2667556800.0,138828.0,2017_12,1
3828,LOS MANGUITOS,3107466400.0,126042.0,2018_01,0
3829,LOS MANGUITOS,2397012100.0,119737.0,2018_02,1
3830,LOS MANGUITOS,2642357100.0,134256.0,2018_03,1
3831,LOS MANGUITOS,2575713400.0,126293.0,2018_04,1
3832,LOS MANGUITOS,1989442400.0,129445.0,2018_05,0
3833,LOS MANGUITOS,1287208700.0,120884.0,2018_06,0
3834,LOS MANGUITOS,2413777200.0,105789.0,2018_07,1
3835,LOS MANGUITOS,2576352800.0,113652.0,2018_08,1
3836,LOS MANGUITOS,2291593600.0,113956.0,2018_09,1
3837,LOS MANGUITOS,2557701800.0,118015.0,2018_10,1
3838,LOS MANGUITOS,2517833100.0,123116.0,2018_11,1
3839,LOS MANGUITOS,2872627100.0,141107.0,2018_12,1
3840,LOS PATIOS,0.0,0.0,2014_01,0
3841,LOS PATIOS,0.0,0.0,2014_02,0
3842,LOS PATIOS,0.0,0.0,2014_03,0
3843,LOS PATIOS,0.0,0.0,2014_04,0
3844,LOS PATIOS,0.0,0.0,2014_05,0
3845,LOS PATIOS,0.0,0.0,2014_06,0
3846,LOS PATIOS,0.0,0.0,2014_07,0
3847,LOS PATIOS,0.0,0.0,2014_08,0
3848,LOS PATIOS,0.0,0.0,2014_09,0
3849,LOS PATIOS,0.0,0.0,2014_10,0
3850,LOS PATIOS,0.0,0.0,2014_11,0
3851,LOS PATIOS,428323100.0,0.0,2014_12,0
3852,LOS PATIOS,1003810350.0,0.0,2015_01,0
3853,LOS PATIOS,959533450.0,0.0,2015_02,0
3854,LOS PATIOS,1069226300.0,0.0,2015_03,0
3855,LOS PATIOS,977353000.0,0.0,2015_04,0
3856,LOS PATIOS,1105872400.0,0.0,2015_05,0
3857,LOS PATIOS,999603500.0,0.0,2015_06,0
3858,LOS PATIOS,999093050.0,0.0,2015_07,0
3859,LOS PATIOS,1073393250.0,6262.0,2015_08,0
3860,LOS PATIOS,1028670000.0,46060.0,2015_09,0
3861,LOS PATIOS,1074307600.0,57032.0,2015_10,0
3862,LOS PATIOS,1055776850.0,49849.0,2015_11,0
3863,LOS PATIOS,1138117500.0,65278.0,2015_12,0
3864,LOS PATIOS,1078544650.0,72094.0,2016_01,0
3865,LOS PATIOS,1060150050.0,44988.0,2016_02,0
3866,LOS PATIOS,1116714250.0,58182.0,2016_03,0
3867,LOS PATIOS,1113595050.0,44078.0,2016_04,0
3868,LOS PATIOS,1180269100.0,54480.0,2016_05,0
3869,LOS PATIOS,1135001900.0,52568.0,2016_06,0
3870,LOS PATIOS,1124097800.0,51303.0,2016_07,0
3871,LOS PATIOS,1129424650.0,52411.0,2016_08,0
3872,LOS PATIOS,1121783050.0,48807.0,2016_09,0
3873,LOS PATIOS,1137202600.0,57399.0,2016_10,0
3874,LOS PATIOS,1098610300.0,55171.0,2016_11,0
3875,LOS PATIOS,1201833100.0,64265.0,2016_12,0
3876,LOS PATIOS,1122184350.0,72174.0,2017_01,0
3877,LOS PATIOS,1097254950.0,44139.0,2017_02,0
3878,LOS PATIOS,1185279300.0,49779.0,2017_03,0
3879,LOS PATIOS,1147680950.0,56702.0,2017_04,0
3880,LOS PATIOS,1190679350.0,50541.0,2017_05,0
3881,LOS PATIOS,1120332450.0,53962.0,2017_06,0
3882,LOS PATIOS,1099673050.0,54411.0,2017_07,0
3883,LOS PATIOS,1144741000.0,52831.0,2017_08,0
3884,LOS PATIOS,1085334450.0,48272.0,2017_09,0
3885,LOS PATIOS,1078632350.0,55230.0,2017_10,0
3886,LOS PATIOS,1074176250.0,53634.0,2017_11,0
3887,LOS PATIOS,1170612500.0,67529.0,2017_12,0
3888,LOS PATIOS,1086753000.0,69726.0,2018_01,0
3889,LOS PATIOS,1053416100.0,45418.0,2018_02,0
3890,LOS PATIOS,1186997350.0,56748.0,2018_03,0
3891,LOS PATIOS,1114683050.0,45836.0,2018_04,0
3892,LOS PATIOS,1144455700.0,48571.0,2018_05,0
3893,LOS PATIOS,1073172750.0,51736.0,2018_06,0
3894,LOS PATIOS,938544300.0,49424.0,2018_07,0
3895,LOS PATIOS,1014979900.0,49533.0,2018_08,0
3896,LOS PATIOS,1016188650.0,44658.0,2018_09,0
3897,LOS PATIOS,1052101550.0,55233.0,2018_10,0
3898,LOS PATIOS,1099381250.0,55079.0,2018_11,0
3899,LOS PATIOS,1267051700.0,68252.0,2018_12,0
3900,MACHETA,0.0,135060.0,2014_01,0
3901,MACHETA,0.0,92375.0,2014_02,0
3902,MACHETA,0.0,112571.0,2014_03,0
3903,MACHETA,0.0,114981.0,2014_04,0
3904,MACHETA,0.0,100442.0,2014_05,0
3905,MACHETA,0.0,105084.0,2014_06,0
3906,MACHETA,0.0,107294.0,2014_07,0
3907,MACHETA,0.0,111381.0,2014_08,0
3908,MACHETA,0.0,96829.0,2014_09,0
3909,MACHETA,0.0,110752.0,2014_10,0
3910,MACHETA,0.0,107715.0,2014_11,0
3911,MACHETA,0.0,133041.0,2014_12,0
3912,MACHETA,0.0,143740.0,2015_01,0
3913,MACHETA,0.0,108234.0,2015_02,0
3914,MACHETA,0.0,112841.0,2015_03,0
3915,MACHETA,0.0,114115.0,2015_04,0
3916,MACHETA,0.0,111335.0,2015_05,0
3917,MACHETA,0.0,118284.0,2015_06,0
3918,MACHETA,0.0,121120.0,2015_07,0
3919,MACHETA,46189100.0,117487.0,2015_08,0
3920,MACHETA,344822600.0,104662.0,2015_09,0
3921,MACHETA,423792800.0,119562.0,2015_10,0
3922,MACHETA,371252500.0,119983.0,2015_11,0
3923,MACHETA,482785400.0,142098.0,2015_12,0
3924,MACHETA,550823100.0,150624.0,2016_01,0
3925,MACHETA,365530800.0,116039.0,2016_02,0
3926,MACHETA,469439800.0,130521.0,2016_03,0
3927,MACHETA,353343900.0,105685.0,2016_04,0
3928,MACHETA,436575200.0,115154.0,2016_05,0
3929,MACHETA,423333600.0,117870.0,2016_06,0
3930,MACHETA,407576700.0,133283.0,2016_07,0
3931,MACHETA,428631200.0,122998.0,2016_08,0
3932,MACHETA,397953000.0,111392.0,2016_09,0
3933,MACHETA,461402250.0,121392.0,2016_10,0
3934,MACHETA,444178200.0,114890.0,2016_11,0
3935,MACHETA,513041700.0,132956.0,2016_12,0
3936,MACHETA,582426300.0,148472.0,2017_01,0
3937,MACHETA,375107000.0,115275.0,2017_02,0
3938,MACHETA,424233600.0,114771.0,2017_03,0
3939,MACHETA,473352200.0,120782.0,2017_04,0
3940,MACHETA,429468000.0,104331.0,2017_05,0
3941,MACHETA,454916000.0,115731.0,2017_06,0
3942,MACHETA,456223400.0,125235.0,2017_07,0
3943,MACHETA,446012000.0,116763.0,2017_08,0
3944,MACHETA,410977300.0,113680.0,2017_09,0
3945,MACHETA,465360100.0,128524.0,2017_10,0
3946,MACHETA,463078500.0,115455.0,2017_11,0
3947,MACHETA,569047700.0,139205.0,2017_12,0
3948,MACHETA,593629500.0,152528.0,2018_01,0
3949,MACHETA,404158800.0,119145.0,2018_02,0
3950,MACHETA,511325800.0,136019.0,2018_03,0
3951,MACHETA,415071000.0,117994.0,2018_04,0
3952,MACHETA,437884000.0,111282.0,2018_05,0
3953,MACHETA,464971800.0,120184.0,2018_06,0
3954,MACHETA,445595050.0,135429.0,2018_07,0
3955,MACHETA,449457000.0,129188.0,2018_08,0
3956,MACHETA,412725200.0,114964.0,2018_09,0
3957,MACHETA,509505800.0,127497.0,2018_10,0
3958,MACHETA,499814100.0,125773.0,2018_11,0
3959,MACHETA,600282950.0,154819.0,2018_12,0
3960,MARAHUACO,1157061600.0,0.0,2014_01,0
3961,MARAHUACO,819281500.0,0.0,2014_02,0
3962,MARAHUACO,978894100.0,0.0,2014_03,0
3963,MARAHUACO,999376200.0,0.0,2014_04,0
3964,MARAHUACO,891812300.0,0.0,2014_05,0
3965,MARAHUACO,925926600.0,0.0,2014_06,0
3966,MARAHUACO,962069500.0,0.0,2014_07,0
3967,MARAHUACO,973316600.0,0.0,2014_08,0
3968,MARAHUACO,835721600.0,0.0,2014_09,0
3969,MARAHUACO,968627300.0,0.0,2014_10,0
3970,MARAHUACO,922247800.0,0.0,2014_11,0
3971,MARAHUACO,1138067300.0,0.0,2014_12,0
3972,MARAHUACO,1246563000.0,0.0,2015_01,0
3973,MARAHUACO,957797500.0,0.0,2015_02,0
3974,MARAHUACO,1000693200.0,0.0,2015_03,0
3975,MARAHUACO,1007288300.0,0.0,2015_04,0
3976,MARAHUACO,993394300.0,0.0,2015_05,0
3977,MARAHUACO,1047211200.0,0.0,2015_06,0
3978,MARAHUACO,1087733100.0,0.0,2015_07,0
3979,MARAHUACO,1043921800.0,0.0,2015_08,0
3980,MARAHUACO,933422300.0,0.0,2015_09,0
3981,MARAHUACO,1066693900.0,0.0,2015_10,0
3982,MARAHUACO,1068220800.0,11967.0,2015_11,0
3983,MARAHUACO,1271817900.0,111761.0,2015_12,0
3984,MARAHUACO,1360247800.0,135359.0,2016_01,0
3985,MARAHUACO,1119857700.0,79026.0,2016_02,0
3986,MARAHUACO,1254757105.0,105414.0,2016_03,0
3987,MARAHUACO,1027319100.0,73636.0,2016_04,0
3988,MARAHUACO,1107914600.0,83863.0,2016_05,0
3989,MARAHUACO,1134948800.0,82108.0,2016_06,0
3990,MARAHUACO,1287230300.0,85713.0,2016_07,0
3991,MARAHUACO,1194285500.0,73147.0,2016_08,0
3992,MARAHUACO,1074857000.0,64695.0,2016_09,0
3993,MARAHUACO,1209087500.0,73969.0,2016_10,0
3994,MARAHUACO,1154353000.0,70050.0,2016_11,0
3995,MARAHUACO,1409644600.0,88102.0,2016_12,0
3996,MARAHUACO,1604925800.0,111767.0,2017_01,0
3997,MARAHUACO,1297685000.0,56397.0,2017_02,0
3998,MARAHUACO,1298239600.0,65487.0,2017_03,0
3999,MARAHUACO,1355638600.0,87146.0,2017_04,0
4000,MARAHUACO,1168034200.0,63304.0,2017_05,0
4001,MARAHUACO,1308688300.0,74579.0,2017_06,0
4002,MARAHUACO,1409359600.0,77890.0,2017_07,0
4003,MARAHUACO,1287930300.0,73652.0,2017_08,0
4004,MARAHUACO,1257138300.0,63678.0,2017_09,0
4005,MARAHUACO,1434037300.0,69962.0,2017_10,0
4006,MARAHUACO,1272099100.0,68377.0,2017_11,0
4007,MARAHUACO,1531198900.0,86507.0,2017_12,0
4008,MARAHUACO,1697954400.0,109344.0,2018_01,0
4009,MARAHUACO,1368183100.0,54227.0,2018_02,0
4010,MARAHUACO,1574193200.0,79789.0,2018_03,0
4011,MARAHUACO,1361276500.0,61920.0,2018_04,0
4012,MARAHUACO,1282236400.0,62764.0,2018_05,0
4013,MARAHUACO,1381678100.0,78611.0,2018_06,0
4014,MARAHUACO,1551745100.0,81659.0,2018_07,0
4015,MARAHUACO,1478232100.0,73893.0,2018_08,0
4016,MARAHUACO,1318668800.0,66819.0,2018_09,0
4017,MARAHUACO,1454829300.0,76946.0,2018_10,0
4018,MARAHUACO,1437096000.0,69842.0,2018_11,0
4019,MARAHUACO,1765275600.0,90098.0,2018_12,0
4020,MATA DE CANA,0.0,215425.0,2014_01,0
4021,MATA DE CANA,0.0,176365.0,2014_02,0
4022,MATA DE CANA,0.0,192266.0,2014_03,0
4023,MATA DE CANA,0.0,210345.0,2014_04,0
4024,MATA DE CANA,0.0,189394.0,2014_05,0
4025,MATA DE CANA,0.0,198092.0,2014_06,0
4026,MATA DE CANA,0.0,211759.0,2014_07,0
4027,MATA DE CANA,0.0,218956.0,2014_08,0
4028,MATA DE CANA,0.0,198784.0,2014_09,0
4029,MATA DE CANA,0.0,210380.0,2014_10,0
4030,MATA DE CANA,0.0,204823.0,2014_11,0
4031,MATA DE CANA,0.0,224564.0,2014_12,0
4032,MATA DE CANA,0.0,230658.0,2015_01,0
4033,MATA DE CANA,0.0,186498.0,2015_02,0
4034,MATA DE CANA,0.0,198122.0,2015_03,0
4035,MATA DE CANA,0.0,219543.0,2015_04,0
4036,MATA DE CANA,0.0,216823.0,2015_05,0
4037,MATA DE CANA,0.0,221626.0,2015_06,0
4038,MATA DE CANA,0.0,228114.0,2015_07,0
4039,MATA DE CANA,0.0,235965.0,2015_08,0
4040,MATA DE CANA,0.0,209510.0,2015_09,0
4041,MATA DE CANA,0.0,223846.0,2015_10,0
4042,MATA DE CANA,89973700.0,209129.0,2015_11,0
4043,MATA DE CANA,837595800.0,226289.0,2015_12,0
4044,MATA DE CANA,1011029900.0,247748.0,2016_01,0
4045,MATA DE CANA,653211700.0,200820.0,2016_02,0
4046,MATA DE CANA,838102600.0,236395.0,2016_03,0
4047,MATA DE CANA,604127400.0,202887.0,2016_04,0
4048,MATA DE CANA,701718900.0,218899.0,2016_05,0
4049,MATA DE CANA,1021535800.0,198428.0,2016_06,0
4050,MATA DE CANA,1024817100.0,211955.0,2016_07,0
4051,MATA DE CANA,864602300.0,238032.0,2016_08,0
4052,MATA DE CANA,783102900.0,211373.0,2016_09,0
4053,MATA DE CANA,885613700.0,227279.0,2016_10,0
4054,MATA DE CANA,842121000.0,222578.0,2016_11,0
4055,MATA DE CANA,1040575300.0,232527.0,2016_12,0
4056,MATA DE CANA,1320860500.0,235989.0,2017_01,0
4057,MATA DE CANA,720857800.0,192309.0,2017_02,0
4058,MATA DE CANA,837182000.0,208113.0,2017_03,0
4059,MATA DE CANA,1107623100.0,214100.0,2017_04,0
4060,MATA DE CANA,806559100.0,195432.0,2017_05,0
4061,MATA DE CANA,941225550.0,212071.0,2017_06,0
4062,MATA DE CANA,968318600.0,231581.0,2017_07,0
4063,MATA DE CANA,933511700.0,223981.0,2017_08,0
4064,MATA DE CANA,814192600.0,201300.0,2017_09,0
4065,MATA DE CANA,892373900.0,215732.0,2017_10,0
4066,MATA DE CANA,868408000.0,212680.0,2017_11,0
4067,MATA DE CANA,1076174200.0,223562.0,2017_12,0
4068,MATA DE CANA,1367271200.0,229284.0,2018_01,0
4069,MATA DE CANA,729917300.0,190692.0,2018_02,0
4070,MATA DE CANA,1042166000.0,222354.0,2018_03,0
4071,MATA DE CANA,829257400.0,201573.0,2018_04,0
4072,MATA DE CANA,865436800.0,201855.0,2018_05,0
4073,MATA DE CANA,1124086200.0,208400.0,2018_06,0
4074,MATA DE CANA,1079628500.0,227783.0,2018_07,0
4075,MATA DE CANA,978131500.0,228275.0,2018_08,0
4076,MATA DE CANA,904462500.0,203337.0,2018_09,0
4077,MATA DE CANA,1024705000.0,216892.0,2018_10,0
4078,MATA DE CANA,930243400.0,0.0,2018_11,0
4079,MATA DE CANA,1171301300.0,0.0,2018_12,0
4080,MEDIACANOA,2675339200.0,250495.0,2014_01,1
4081,MEDIACANOA,2425652800.0,165368.0,2014_02,1
4082,MEDIACANOA,2584445100.0,173850.0,2014_03,1
4083,MEDIACANOA,2698795900.0,200492.0,2014_04,1
4084,MEDIACANOA,2668990900.0,178857.0,2014_05,1
4085,MEDIACANOA,2594863000.0,190950.0,2014_06,1
4086,MEDIACANOA,2853719900.0,198891.0,2014_07,1
4087,MEDIACANOA,2791359100.0,183791.0,2014_08,1
4088,MEDIACANOA,2756993700.0,174612.0,2014_09,1
4089,MEDIACANOA,2798139900.0,194374.0,2014_10,1
4090,MEDIACANOA,2737942000.0,182508.0,2014_11,1
4091,MEDIACANOA,2865309400.0,222431.0,2014_12,1
4092,MEDIACANOA,2868976900.0,242409.0,2015_01,1
4093,MEDIACANOA,2604695100.0,171104.0,2015_02,1
4094,MEDIACANOA,2577604600.0,190973.0,2015_03,1
4095,MEDIACANOA,2900594200.0,193767.0,2015_04,1
4096,MEDIACANOA,2935497600.0,188931.0,2015_05,1
4097,MEDIACANOA,2884073100.0,196045.0,2015_06,1
4098,MEDIACANOA,3051909400.0,210768.0,2015_07,0
4099,MEDIACANOA,3121119000.0,199397.0,2015_08,0
4100,MEDIACANOA,2902410300.0,194965.0,2015_09,1
4101,MEDIACANOA,3066401000.0,208702.0,2015_10,0
4102,MEDIACANOA,2875509800.0,200787.0,2015_11,1
4103,MEDIACANOA,3003124100.0,247212.0,2015_12,0
4104,MEDIACANOA,3327483100.0,272137.0,2016_01,0
4105,MEDIACANOA,2997275200.0,179564.0,2016_02,1
4106,MEDIACANOA,3275832100.0,207652.0,2016_03,0
4107,MEDIACANOA,3093007700.0,183641.0,2016_04,0
4108,MEDIACANOA,3255562700.0,179257.0,2016_05,0
4109,MEDIACANOA,2847849100.0,186452.0,2016_06,1
4110,MEDIACANOA,2835463500.0,178316.0,2016_07,1
4111,MEDIACANOA,3600457600.0,191195.0,2016_08,0
4112,MEDIACANOA,3237212700.0,179391.0,2016_09,0
4113,MEDIACANOA,3436143200.0,192399.0,2016_10,0
4114,MEDIACANOA,3377923000.0,188696.0,2016_11,0
4115,MEDIACANOA,3378960400.0,233909.0,2016_12,0
4116,MEDIACANOA,3415977300.0,263817.0,2017_01,0
4117,MEDIACANOA,3142910400.0,167177.0,2017_02,0
4118,MEDIACANOA,3350933800.0,181396.0,2017_03,0
4119,MEDIACANOA,3330294300.0,200549.0,2017_04,0
4120,MEDIACANOA,2944960100.0,179900.0,2017_05,1
4121,MEDIACANOA,3412703000.0,189283.0,2017_06,0
4122,MEDIACANOA,3596779500.0,188640.0,2017_07,0
4123,MEDIACANOA,3382978100.0,185718.0,2017_08,0
4124,MEDIACANOA,3229057700.0,182036.0,2017_09,0
4125,MEDIACANOA,3356092500.0,130874.0,2017_10,0
4126,MEDIACANOA,3423605700.0,0.0,2017_11,0
4127,MEDIACANOA,3402845100.0,0.0,2017_12,0
4128,MEDIACANOA,3484480200.0,0.0,2018_01,0
4129,MEDIACANOA,3224558200.0,0.0,2018_02,0
4130,MEDIACANOA,3444116600.0,0.0,2018_03,0
4131,MEDIACANOA,3399880600.0,0.0,2018_04,0
4132,MEDIACANOA,3358997900.0,0.0,2018_05,0
4133,MEDIACANOA,3353897900.0,0.0,2018_06,0
4134,MEDIACANOA,3547452100.0,0.0,2018_07,0
4135,MEDIACANOA,3704075700.0,0.0,2018_08,0
4136,MEDIACANOA,3407258100.0,0.0,2018_09,0
4137,MEDIACANOA,3579189900.0,0.0,2018_10,0
4138,MEDIACANOA,0.0,0.0,2018_11,0
4139,MEDIACANOA,0.0,0.0,2018_12,0
4140,MORRISON,2755341400.0,183666.0,2014_01,1
4141,MORRISON,2078174800.0,141643.0,2014_02,1
4142,MORRISON,2176287500.0,150254.0,2014_03,1
4143,MORRISON,2410184100.0,161628.0,2014_04,1
4144,MORRISON,2301616300.0,137766.0,2014_05,1
4145,MORRISON,2386424000.0,170872.0,2014_06,1
4146,MORRISON,2523562600.0,167777.0,2014_07,1
4147,MORRISON,2303971600.0,156489.0,2014_08,1
4148,MORRISON,2217784700.0,148657.0,2014_09,1
4149,MORRISON,2426474300.0,164297.0,2014_10,1
4150,MORRISON,2280953200.0,157429.0,2014_11,1
4151,MORRISON,2501837900.0,187094.0,2014_12,1
4152,MORRISON,2700908300.0,177149.0,2015_01,1
4153,MORRISON,2300197800.0,126514.0,2015_02,1
4154,MORRISON,2491848800.0,143431.0,2015_03,1
4155,MORRISON,2507392900.0,143646.0,2015_04,1
4156,MORRISON,2508190200.0,139933.0,2015_05,1
4157,MORRISON,2505054700.0,170777.0,2015_06,1
4158,MORRISON,2805947900.0,159579.0,2015_07,1
4159,MORRISON,2690871400.0,150026.0,2015_08,1
4160,MORRISON,2697649100.0,140553.0,2015_09,1
4161,MORRISON,2821839100.0,156976.0,2015_10,1
4162,MORRISON,2686924400.0,149056.0,2015_11,1
4163,MORRISON,2957177400.0,183863.0,2015_12,1
4164,MORRISON,3257141600.0,0.0,2016_01,0
4165,MORRISON,2652463500.0,0.0,2016_02,1
4166,MORRISON,2850505400.0,0.0,2016_03,1
4167,MORRISON,2690094300.0,0.0,2016_04,1
4168,MORRISON,2548158700.0,0.0,2016_05,1
4169,MORRISON,2550548400.0,55020.0,2016_06,1
4170,MORRISON,2341787100.0,159841.0,2016_07,1
4171,MORRISON,2728462700.0,150264.0,2016_08,1
4172,MORRISON,2571117800.0,138367.0,2016_09,1
4173,MORRISON,2665293200.0,158030.0,2016_10,1
4174,MORRISON,2651740600.0,152202.0,2016_11,1
4175,MORRISON,2989292500.0,182920.0,2016_12,1
4176,MORRISON,3406072100.0,176039.0,2017_01,0
4177,MORRISON,2614997600.0,123425.0,2017_02,1
4178,MORRISON,2863700300.0,138745.0,2017_03,1
4179,MORRISON,2972648400.0,153095.0,2017_04,1
4180,MORRISON,2825286100.0,138408.0,2017_05,1
4181,MORRISON,2880574300.0,159230.0,2017_06,1
4182,MORRISON,2849340200.0,166458.0,2017_07,1
4183,MORRISON,2873714400.0,150301.0,2017_08,1
4184,MORRISON,2852240400.0,136828.0,2017_09,1
4185,MORRISON,1988270500.0,157372.0,2017_10,0
