NombreEstacionPeaje,Recaudo,Trafico,Cod_fecha
LA CABAÑA,499978000.0,95810.0,2018_06
LA CABAÑA,497445650.0,97044.0,2018_07
LA CABAÑA,515975000.0,97142.0,2018_08
LA CABAÑA,525957000.0,91356.0,2018_09
LA CABAÑA,554701550.0,99182.0,2018_10
LA CABAÑA,572372850.0,99204.0,2018_11
LA CABAÑA,622371100.0,110471.0,2018_12
LA ESPERANZA,,145581.0,2014_01
LA ESPERANZA,,116892.0,2014_02
LA ESPERANZA,,133252.0,2014_03
LA ESPERANZA,,128381.0,2014_04
LA ESPERANZA,,128976.0,2014_05
LA ESPERANZA,,121552.0,2014_06
LA ESPERANZA,,121674.0,2014_07
LA ESPERANZA,,126053.0,2014_08
LA ESPERANZA,,118296.0,2014_09
LA ESPERANZA,,123562.0,2014_10
LA ESPERANZA,,121365.0,2014_11
LA ESPERANZA,,127341.0,2014_12
LA ESPERANZA,,138407.0,2015_01
LA ESPERANZA,,103706.0,2015_02
LA ESPERANZA,,110953.0,2015_03
LA ESPERANZA,,109871.0,2015_04
LA ESPERANZA,,106933.0,2015_05
LA ESPERANZA,,106942.0,2015_06
LA ESPERANZA,,117074.0,2015_07
LA ESPERANZA,,121922.0,2015_08
LA ESPERANZA,,117770.0,2015_09
LA ESPERANZA,,123785.0,2015_10
LA ESPERANZA,,111314.0,2015_11
LA ESPERANZA,,123206.0,2015_12
LA ESPERANZA,0.0,122073.0,2016_01
LA ESPERANZA,0.0,96967.0,2016_02
LA ESPERANZA,0.0,101485.0,2016_03
LA ESPERANZA,434229600.0,91502.0,2016_04
LA ESPERANZA,996268400.0,92884.0,2016_05
LA ESPERANZA,958425600.0,91569.0,2016_06
LA ESPERANZA,2065560500.0,94790.0,2016_07
LA ESPERANZA,2227341500.0,95629.0,2016_08
LA ESPERANZA,2126744600.0,91219.0,2016_09
LA ESPERANZA,2180218900.0,96307.0,2016_10
LA ESPERANZA,2171275200.0,91693.0,2016_11
LA ESPERANZA,2425108100.0,104334.0,2016_12
LA ESPERANZA,2717115800.0,110453.0,2017_01
LA ESPERANZA,2100582200.0,82563.0,2017_02
LA ESPERANZA,2304371500.0,92880.0,2017_03
LA ESPERANZA,2361947000.0,92284.0,2017_04
LA ESPERANZA,2219154300.0,89724.0,2017_05
LA ESPERANZA,2286764700.0,90498.0,2017_06
LA ESPERANZA,2273813700.0,91833.0,2017_07
LA ESPERANZA,2372589300.0,97349.0,2017_08
LA ESPERANZA,2282550200.0,86513.0,2017_09
LA ESPERANZA,1572666900.0,93214.0,2017_10
LA ESPERANZA,0.0,94996.0,2017_11
LA ESPERANZA,0.0,109286.0,2017_12
LA ESPERANZA,0.0,110693.0,2018_01
LA ESPERANZA,0.0,87220.0,2018_02
LA ESPERANZA,0.0,101601.0,2018_03
LA ESPERANZA,0.0,94072.0,2018_04
LA ESPERANZA,0.0,97645.0,2018_05
LA ESPERANZA,0.0,95810.0,2018_06
LA ESPERANZA,0.0,97044.0,2018_07
LA ESPERANZA,0.0,97142.0,2018_08
LA ESPERANZA,0.0,91356.0,2018_09
LA ESPERANZA,0.0,99182.0,2018_10
LA ESPERANZA,0.0,99204.0,2018_11
LA ESPERANZA,0.0,110471.0,2018_12
LA GOMEZ,2199249300.0,195948.0,2014_01
LA GOMEZ,1716343400.0,123681.0,2014_02
LA GOMEZ,1924344600.0,128312.0,2014_03
LA GOMEZ,2081338300.0,153086.0,2014_04
LA GOMEZ,1446021600.0,129818.0,2014_05
LA GOMEZ,2051176300.0,142410.0,2014_06
LA GOMEZ,2352190100.0,148382.0,2014_07
LA GOMEZ,2118026600.0,134024.0,2014_08
LA GOMEZ,1901090300.0,127899.0,2014_09
LA GOMEZ,2063082900.0,143541.0,2014_10
LA GOMEZ,1856883800.0,133019.0,2014_11
LA GOMEZ,2004361400.0,160678.0,2014_12
LA GOMEZ,2179352900.0,189513.0,2015_01
LA GOMEZ,1945711800.0,128110.0,2015_02
LA GOMEZ,2151899700.0,143148.0,2015_03
LA GOMEZ,2009228000.0,141791.0,2015_04
LA GOMEZ,2018379900.0,134883.0,2015_05
LA GOMEZ,1994499600.0,140756.0,2015_06
LA GOMEZ,2396531600.0,152614.0,2015_07
LA GOMEZ,2356260000.0,144198.0,2015_08
LA GOMEZ,2338065900.0,137129.0,2015_09
LA GOMEZ,2470780600.0,154825.0,2015_10
LA GOMEZ,2306295800.0,146955.0,2015_11
LA GOMEZ,2465514400.0,176781.0,2015_12
LA GOMEZ,2695568200.0,211722.0,2016_01
LA GOMEZ,2265419600.0,132343.0,2016_02
LA GOMEZ,2363856300.0,155130.0,2016_03
LA GOMEZ,2261329600.0,133243.0,2016_04
LA GOMEZ,2026185600.0,129142.0,2016_05
LA GOMEZ,2199403900.0,137178.0,2016_06
LA GOMEZ,2065560500.0,130107.0,2016_07
LA GOMEZ,2227341500.0,143952.0,2016_08
LA GOMEZ,2126744600.0,135997.0,2016_09
LA GOMEZ,2180218900.0,150764.0,2016_10
LA GOMEZ,2171275200.0,146362.0,2016_11
LA GOMEZ,2425108100.0,175567.0,2016_12
LA GOMEZ,2717115800.0,209067.0,2017_01
LA GOMEZ,2100582200.0,129410.0,2017_02
LA GOMEZ,2304371500.0,145888.0,2017_03
LA GOMEZ,2361947000.0,160366.0,2017_04
LA GOMEZ,2219154300.0,148551.0,2017_05
LA GOMEZ,2286764700.0,155728.0,2017_06
LA GOMEZ,2273813700.0,145959.0,2017_07
LA GOMEZ,2372589300.0,140596.0,2017_08
LA GOMEZ,2282550200.0,137617.0,2017_09
LA GOMEZ,1572666900.0,150350.0,2017_10
LA GOMEZ,0.0,142897.0,2017_11
LA GOMEZ,0.0,179712.0,2017_12
LA GOMEZ,0.0,215439.0,2018_01
LA GOMEZ,0.0,131095.0,2018_02
LA GOMEZ,0.0,161002.0,2018_03
LA GOMEZ,0.0,151813.0,2018_04
LA GOMEZ,0.0,150669.0,2018_05
LA GOMEZ,0.0,164078.0,2018_06
LA GOMEZ,0.0,164480.0,2018_07
LA GOMEZ,0.0,154629.0,2018_08
LA GOMEZ,0.0,147618.0,2018_09
LA GOMEZ,0.0,160476.0,2018_10
LA GOMEZ,0.0,153004.0,2018_11
LA GOMEZ,0.0,190995.0,2018_12
LA LIBERTAD,0.0,456669.0,2014_01
LA LIBERTAD,0.0,409414.0,2014_02
LA LIBERTAD,0.0,436006.0,2014_03
LA LIBERTAD,0.0,417534.0,2014_04
LA LIBERTAD,0.0,438178.0,2014_05
LA LIBERTAD,0.0,402241.0,2014_06
LA LIBERTAD,0.0,441618.0,2014_07
LA LIBERTAD,0.0,440692.0,2014_08
LA LIBERTAD,0.0,428025.0,2014_09
LA LIBERTAD,0.0,435110.0,2014_10
LA LIBERTAD,0.0,407642.0,2014_11
LA LIBERTAD,0.0,444083.0,2014_12
LA LIBERTAD,0.0,390908.0,2015_01
LA LIBERTAD,0.0,382347.0,2015_02
LA LIBERTAD,0.0,429535.0,2015_03
LA LIBERTAD,0.0,398205.0,2015_04
LA LIBERTAD,0.0,426610.0,2015_05
LA LIBERTAD,1460158400.0,399516.0,2015_06
LA LIBERTAD,2317067150.0,440657.0,2015_07
LA LIBERTAD,2483845900.0,408166.0,2015_08
LA LIBERTAD,2389192450.0,364297.0,2015_09
LA LIBERTAD,2450910500.0,371015.0,2015_10
LA LIBERTAD,2137055850.0,357246.0,2015_11
LA LIBERTAD,2260245250.0,395896.0,2015_12
LA LIBERTAD,0.0,332881.0,2016_01
LA LIBERTAD,0.0,343622.0,2016_02
LA LIBERTAD,0.0,355894.0,2016_03
LA LIBERTAD,0.0,366972.0,2016_04
LA LIBERTAD,0.0,374540.0,2016_05
LA LIBERTAD,0.0,352280.0,2016_06
LA LIBERTAD,0.0,381386.0,2016_07
LA LIBERTAD,0.0,418040.0,2016_08
LA LIBERTAD,0.0,457070.0,2016_09
LA LIBERTAD,0.0,453551.0,2016_10
LA LIBERTAD,0.0,431108.0,2016_11
LA LIBERTAD,0.0,462565.0,2016_12
LA LIBERTAD,0.0,408867.0,2017_01
LA LIBERTAD,0.0,408532.0,2017_02
LA LIBERTAD,0.0,458477.0,2017_03
LA LIBERTAD,0.0,410362.0,2017_04
LA LIBERTAD,0.0,433473.0,2017_05
LA LIBERTAD,0.0,420301.0,2017_06
LA LIBERTAD,0.0,447681.0,2017_07
LA LIBERTAD,0.0,472724.0,2017_08
LA LIBERTAD,0.0,468029.0,2017_09
LA LIBERTAD,0.0,461931.0,2017_10
LA LIBERTAD,0.0,469421.0,2017_11
LA LIBERTAD,0.0,530389.0,2017_12
LA LIBERTAD,0.0,454683.0,2018_01
LA LIBERTAD,0.0,454425.0,2018_02
LA LIBERTAD,0.0,487234.0,2018_03
LA LIBERTAD,0.0,498338.0,2018_04
LA LIBERTAD,0.0,511312.0,2018_05
LA LIBERTAD,0.0,486228.0,2018_06
LA LIBERTAD,0.0,515520.0,2018_07
LA LIBERTAD,0.0,534735.0,2018_08
LA LIBERTAD,0.0,544885.0,2018_09
LA LIBERTAD,0.0,552355.0,2018_10
LA LIBERTAD,0.0,541036.0,2018_11
LA LIBERTAD,0.0,611385.0,2018_12
LA LIBERTAD,2423276700.0,0.0,2014_01
LA LIBERTAD,2017704800.0,0.0,2014_02
LA LIBERTAD,2469552600.0,0.0,2014_03
LA LIBERTAD,2327957500.0,0.0,2014_04
LA LIBERTAD,2435934600.0,0.0,2014_05
LA LIBERTAD,2211482100.0,0.0,2014_06
LA LIBERTAD,2235395100.0,0.0,2014_07
LA LIBERTAD,2243753500.0,0.0,2014_08
LA LIBERTAD,2091040600.0,0.0,2014_09
LA LIBERTAD,2130047400.0,0.0,2014_10
LA LIBERTAD,2114954400.0,17317.0,2014_11
LA LIBERTAD,2112643600.0,22638.0,2014_12
LA LIBERTAD,2263580150.0,25564.0,2015_01
LA LIBERTAD,1873584000.0,15952.0,2015_02
LA LIBERTAD,1995213900.0,21701.0,2015_03
LA LIBERTAD,1939598950.0,20671.0,2015_04
LA LIBERTAD,1846280350.0,23598.0,2015_05
LA LIBERTAD,448655100.0,20110.0,2015_06
LA LIBERTAD,0.0,19640.0,2015_07
LA LIBERTAD,0.0,20717.0,2015_08
LA LIBERTAD,0.0,18108.0,2015_09
LA LIBERTAD,0.0,22311.0,2015_10
LA LIBERTAD,0.0,21731.0,2015_11
LA LIBERTAD,0.0,27822.0,2015_12
LA LIBERTAD,2243866100.0,29014.0,2016_01
LA LIBERTAD,2020627500.0,22854.0,2016_02
LA LIBERTAD,1959572900.0,35457.0,2016_03
LA LIBERTAD,1789947650.0,32762.0,2016_04
LA LIBERTAD,1647434150.0,31673.0,2016_05
LA LIBERTAD,1667727100.0,37547.0,2016_06
LA LIBERTAD,1569477750.0,41692.0,2016_07
LA LIBERTAD,1712022350.0,61968.0,2016_08
LA LIBERTAD,1631480500.0,49057.0,2016_09
LA LIBERTAD,1685787300.0,49555.0,2016_10
LA LIBERTAD,1597675350.0,29848.0,2016_11
LA LIBERTAD,1770268750.0,30365.0,2016_12
LA LIBERTAD,1927238400.0,39817.0,2017_01
LA LIBERTAD,1612812050.0,52119.0,2017_02
LA LIBERTAD,1785426600.0,36327.0,2017_03
LA LIBERTAD,1677351300.0,36043.0,2017_04
LA LIBERTAD,1661235700.0,32452.0,2017_05
LA LIBERTAD,1625383500.0,36229.0,2017_06
LA LIBERTAD,1680625650.0,33597.0,2017_07
LA LIBERTAD,1833599200.0,33522.0,2017_08
LA LIBERTAD,1640587400.0,31612.0,2017_09
LA LIBERTAD,1707903250.0,33708.0,2017_10
LA LIBERTAD,1797580300.0,31338.0,2017_11
LA LIBERTAD,2010341700.0,37078.0,2017_12
LA LIBERTAD,1976745050.0,39843.0,2018_01
LA LIBERTAD,1715986300.0,29903.0,2018_02
LA LIBERTAD,1926110900.0,36662.0,2018_03
LA LIBERTAD,1847076600.0,34652.0,2018_04
LA LIBERTAD,1870113700.0,52407.0,2018_05
LA LIBERTAD,1768127100.0,44221.0,2018_06
LA LIBERTAD,1828051450.0,42558.0,2018_07
LA LIBERTAD,1876851850.0,47553.0,2018_08
LA LIBERTAD,1717876000.0,55171.0,2018_09
LA LIBERTAD,1846053600.0,37926.0,2018_10
LA LIBERTAD,1869528500.0,39985.0,2018_11
LA LIBERTAD,1969428900.0,42729.0,2018_12
LA LIBERTAD,2423276700.0,329068.0,2014_01
LA LIBERTAD,2017704800.0,284113.0,2014_02
LA LIBERTAD,2469552600.0,302508.0,2014_03
LA LIBERTAD,2327957500.0,308260.0,2014_04
LA LIBERTAD,2435934600.0,307489.0,2014_05
LA LIBERTAD,2211482100.0,291959.0,2014_06
LA LIBERTAD,2235395100.0,316996.0,2014_07
LA LIBERTAD,2243753500.0,308293.0,2014_08
LA LIBERTAD,2091040600.0,306935.0,2014_09
LA LIBERTAD,2130047400.0,314954.0,2014_10
LA LIBERTAD,2114954400.0,300194.0,2014_11
LA LIBERTAD,2112643600.0,343311.0,2014_12
LA LIBERTAD,2263580150.0,325950.0,2015_01
LA LIBERTAD,1873584000.0,272496.0,2015_02
LA LIBERTAD,1995213900.0,304510.0,2015_03
LA LIBERTAD,1939598950.0,300642.0,2015_04
LA LIBERTAD,1846280350.0,301183.0,2015_05
LA LIBERTAD,1908813500.0,304893.0,2015_06
LA LIBERTAD,2317067150.0,322888.0,2015_07
LA LIBERTAD,2483845900.0,314011.0,2015_08
LA LIBERTAD,2389192450.0,310681.0,2015_09
LA LIBERTAD,2450910500.0,326952.0,2015_10
LA LIBERTAD,2137055850.0,311328.0,2015_11
LA LIBERTAD,2260245250.0,359211.0,2015_12
LA LIBERTAD,2243866100.0,338197.0,2016_01
LA LIBERTAD,2020627500.0,293907.0,2016_02
LA LIBERTAD,1959572900.0,322998.0,2016_03
LA LIBERTAD,1789947650.0,297445.0,2016_04
LA LIBERTAD,1647434150.0,307021.0,2016_05
LA LIBERTAD,1667727100.0,303632.0,2016_06
LA LIBERTAD,1569477750.0,311663.0,2016_07
LA LIBERTAD,1712022350.0,314944.0,2016_08
LA LIBERTAD,1631480500.0,310695.0,2016_09
LA LIBERTAD,1685787300.0,319818.0,2016_10
LA LIBERTAD,1597675350.0,314431.0,2016_11
LA LIBERTAD,1770268750.0,361104.0,2016_12
LA LIBERTAD,1927238400.0,333838.0,2017_01
LA LIBERTAD,1612812050.0,275860.0,2017_02
LA LIBERTAD,1785426600.0,305780.0,2017_03
LA LIBERTAD,1677351300.0,301471.0,2017_04
LA LIBERTAD,1661235700.0,300136.0,2017_05
LA LIBERTAD,1625383500.0,299089.0,2017_06
LA LIBERTAD,1680625650.0,312187.0,2017_07
LA LIBERTAD,1833599200.0,308815.0,2017_08
LA LIBERTAD,1640587400.0,304357.0,2017_09
LA LIBERTAD,1707903250.0,312779.0,2017_10
LA LIBERTAD,1797580300.0,310982.0,2017_11
LA LIBERTAD,2010341700.0,359539.0,2017_12
LA LIBERTAD,1976745050.0,333117.0,2018_01
LA LIBERTAD,1715986300.0,272515.0,2018_02
LA LIBERTAD,1926110900.0,310113.0,2018_03
LA LIBERTAD,1847076600.0,297108.0,2018_04
LA LIBERTAD,1870113700.0,295749.0,2018_05
LA LIBERTAD,1768127100.0,287894.0,2018_06
LA LIBERTAD,1828051450.0,308496.0,2018_07
LA LIBERTAD,1876851850.0,306438.0,2018_08
LA LIBERTAD,1717876000.0,299307.0,2018_09
LA LIBERTAD,1846053600.0,314521.0,2018_10
LA LIBERTAD,1869528500.0,302765.0,2018_11
LA LIBERTAD,1969428900.0,349194.0,2018_12
LA LOMA,2315278500.0,224152.0,2014_01
LA LOMA,1776106150.0,207657.0,2014_02
LA LOMA,1831723200.0,234966.0,2014_03
LA LOMA,2038127100.0,223926.0,2014_04
LA LOMA,1894611600.0,231158.0,2014_05
LA LOMA,1977092200.0,229897.0,2014_06
LA LOMA,2105541700.0,231250.0,2014_07
LA LOMA,1891503000.0,255864.0,2014_08
LA LOMA,1836364900.0,232708.0,2014_09
LA LOMA,2036510950.0,241738.0,2014_10
LA LOMA,1905108650.0,246424.0,2014_11
LA LOMA,1993821300.0,282699.0,2014_12
LA LOMA,2253423500.0,254261.0,2015_01
LA LOMA,1905055200.0,234757.0,2015_02
LA LOMA,2080085350.0,266074.0,2015_03
LA LOMA,2011714700.0,247164.0,2015_04
LA LOMA,1995115100.0,271856.0,2015_05
LA LOMA,1974132500.0,261998.0,2015_06
LA LOMA,2199708200.0,270228.0,2015_07
LA LOMA,2115750200.0,282670.0,2015_08
LA LOMA,2079022800.0,262361.0,2015_09
LA LOMA,2301652300.0,263503.0,2015_10
LA LOMA,2196307500.0,270570.0,2015_11
LA LOMA,2308448800.0,310445.0,2015_12
LA LOMA,2645177400.0,276928.0,2016_01
LA LOMA,2110275800.0,262642.0,2016_02
LA LOMA,2270725800.0,282694.0,2016_03
LA LOMA,2147861400.0,265708.0,2016_04
LA LOMA,2025564700.0,286889.0,2016_05
LA LOMA,2038860700.0,277802.0,2016_06
LA LOMA,1835433800.0,293479.0,2016_07
LA LOMA,2247210000.0,292965.0,2016_08
LA LOMA,2117606700.0,281103.0,2016_09
LA LOMA,2270152000.0,298662.0,2016_10
LA LOMA,2234502250.0,300545.0,2016_11
LA LOMA,2401858100.0,338457.0,2016_12
LA LOMA,2739829250.0,340993.0,2017_01
LA LOMA,2121276900.0,272813.0,2017_02
LA LOMA,2429676150.0,292050.0,2017_03
LA LOMA,2469286950.0,287603.0,2017_04
LA LOMA,2484408700.0,297370.0,2017_05
LA LOMA,2485052700.0,290885.0,2017_06
LA LOMA,2309150100.0,304808.0,2017_07
LA LOMA,2290211400.0,305414.0,2017_08
LA LOMA,2267972900.0,284640.0,2017_09
LA LOMA,2430942900.0,297134.0,2017_10
LA LOMA,2341340550.0,299385.0,2017_11
LA LOMA,2559008400.0,335531.0,2017_12
LA LOMA,2932552350.0,297229.0,2018_01
LA LOMA,2244315300.0,277374.0,2018_02
LA LOMA,2653763200.0,310213.0,2018_03
LA LOMA,2628425450.0,302718.0,2018_04
LA LOMA,2606455000.0,309656.0,2018_05
LA LOMA,2702543600.0,308317.0,2018_06
LA LOMA,2676527300.0,320236.0,2018_07
LA LOMA,2612385300.0,335476.0,2018_08
LA LOMA,2565315200.0,320596.0,2018_09
LA LOMA,2703902500.0,316377.0,2018_10
LA LOMA,2610354450.0,323582.0,2018_11
LA LOMA,2826491050.0,354137.0,2018_12
LA PARADA,564388100.0,232741.0,2014_01
LA PARADA,513203100.0,207422.0,2014_02
LA PARADA,547251200.0,232835.0,2014_03
LA PARADA,526295200.0,226675.0,2014_04
LA PARADA,548214200.0,235150.0,2014_05
LA PARADA,494857500.0,236073.0,2014_06
LA PARADA,550722050.0,242921.0,2014_07
LA PARADA,546533000.0,242988.0,2014_08
LA PARADA,527839500.0,245395.0,2014_09
LA PARADA,516842300.0,253630.0,2014_10
LA PARADA,490304500.0,231783.0,2014_11
LA PARADA,532526000.0,263385.0,2014_12
LA PARADA,476980000.0,250221.0,2015_01
LA PARADA,477489000.0,215457.0,2015_02
LA PARADA,531576500.0,242272.0,2015_03
LA PARADA,495069050.0,234984.0,2015_04
LA PARADA,525433000.0,249579.0,2015_05
LA PARADA,486207450.0,244125.0,2015_06
LA PARADA,545633100.0,256340.0,2015_07
LA PARADA,505072900.0,251014.0,2015_08
LA PARADA,455399100.0,239764.0,2015_09
LA PARADA,454686700.0,250020.0,2015_10
LA PARADA,436457000.0,241130.0,2015_11
LA PARADA,472036000.0,262669.0,2015_12
LA PARADA,403208150.0,248170.0,2016_01
LA PARADA,428755300.0,223071.0,2016_02
LA PARADA,441131800.0,238804.0,2016_03
LA PARADA,460244100.0,135135.0,2016_04
LA PARADA,462278000.0,0.0,2016_05
LA PARADA,426801700.0,0.0,2016_06
LA PARADA,451820650.0,0.0,2016_07
LA PARADA,474419650.0,0.0,2016_08
LA PARADA,488111100.0,0.0,2016_09
LA PARADA,474889250.0,0.0,2016_10
LA PARADA,455971150.0,0.0,2016_11
LA PARADA,495201600.0,0.0,2016_12
LA PARADA,437214050.0,0.0,2017_01
LA PARADA,451620500.0,0.0,2017_02
LA PARADA,508070250.0,0.0,2017_03
LA PARADA,444994300.0,0.0,2017_04
LA PARADA,484992300.0,0.0,2017_05
LA PARADA,453421150.0,0.0,2017_06
LA PARADA,481984850.0,0.0,2017_07
LA PARADA,506928050.0,0.0,2017_08
LA PARADA,503683400.0,0.0,2017_09
LA PARADA,491163750.0,0.0,2017_10
LA PARADA,495470800.0,0.0,2017_11
LA PARADA,531263450.0,0.0,2017_12
LA PARADA,473183250.0,0.0,2018_01
LA PARADA,497570250.0,0.0,2018_02
LA PARADA,520871850.0,0.0,2018_03
LA PARADA,532405850.0,0.0,2018_04
LA PARADA,541808500.0,0.0,2018_05
LA PARADA,500515500.0,0.0,2018_06
LA PARADA,526882750.0,0.0,2018_07
LA PARADA,554791000.0,0.0,2018_08
LA PARADA,564212350.0,0.0,2018_09
LA PARADA,562431800.0,0.0,2018_10
LA PARADA,542384500.0,0.0,2018_11
LA PARADA,577241800.0,0.0,2018_12
LA PINTADA,0.0,151177.0,2014_01
LA PINTADA,0.0,136485.0,2014_02
LA PINTADA,0.0,146008.0,2014_03
LA PINTADA,0.0,152327.0,2014_04
LA PINTADA,0.0,160136.0,2014_05
LA PINTADA,0.0,145704.0,2014_06
LA PINTADA,0.0,164176.0,2014_07
LA PINTADA,0.0,156304.0,2014_08
LA PINTADA,0.0,150290.0,2014_09
LA PINTADA,0.0,154635.0,2014_10
LA PINTADA,136284400.0,150942.0,2014_11
LA PINTADA,170695500.0,151291.0,2014_12
LA PINTADA,199428600.0,166478.0,2015_01
LA PINTADA,140118900.0,144982.0,2015_02
LA PINTADA,176233000.0,144505.0,2015_03
LA PINTADA,171261500.0,159543.0,2015_04
LA PINTADA,204008400.0,158588.0,2015_05
LA PINTADA,167089100.0,149722.0,2015_06
LA PINTADA,165703200.0,158109.0,2015_07
LA PINTADA,170925000.0,158518.0,2015_08
LA PINTADA,152280300.0,160976.0,2015_09
LA PINTADA,181428600.0,172833.0,2015_10
LA PINTADA,183422300.0,153615.0,2015_11
LA PINTADA,221383800.0,159834.0,2015_12
LA PINTADA,231630400.0,0.0,2016_01
LA PINTADA,198633400.0,0.0,2016_02
LA PINTADA,294707100.0,0.0,2016_03
LA PINTADA,278149100.0,0.0,2016_04
LA PINTADA,264830700.0,0.0,2016_05
LA PINTADA,313082400.0,0.0,2016_06
LA PINTADA,348422700.0,0.0,2016_07
LA PINTADA,547876500.0,0.0,2016_08
LA PINTADA,402871700.0,0.0,2016_09
LA PINTADA,401896300.0,114614.0,2016_10
LA PINTADA,262589100.0,159694.0,2016_11
LA PINTADA,262356050.0,162914.0,2016_12
LA PINTADA,397425900.0,139524.0,2017_01
LA PINTADA,731856600.0,147541.0,2017_02
LA PINTADA,424246300.0,141443.0,2017_03
LA PINTADA,394822700.0,158453.0,2017_04
LA PINTADA,381316500.0,91961.0,2017_05
LA PINTADA,376311100.0,171890.0,2017_06
LA PINTADA,336495200.0,172519.0,2017_07
LA PINTADA,336724300.0,165988.0,2017_08
LA PINTADA,330455800.0,158797.0,2017_09
LA PINTADA,351518600.0,159868.0,2017_10
LA PINTADA,323426700.0,153408.0,2017_11
LA PINTADA,364436700.0,160818.0,2017_12
LA PINTADA,395106400.0,168777.0,2018_01
LA PINTADA,323835400.0,141513.0,2018_02
LA PINTADA,366588400.0,160978.0,2018_03
LA PINTADA,367128900.0,152073.0,2018_04
LA PINTADA,581121400.0,160946.0,2018_05
LA PINTADA,540215300.0,165199.0,2018_06
LA PINTADA,525201200.0,176492.0,2018_07
LA PINTADA,626835500.0,190031.0,2018_08
LA PINTADA,769451000.0,173616.0,2018_09
LA PINTADA,421075300.0,178367.0,2018_10
LA PINTADA,489038800.0,166294.0,2018_11
LA PINTADA,498330200.0,176831.0,2018_12
LAS FLORES,1296574000.0,198603.0,2014_01
LAS FLORES,1148706400.0,152345.0,2014_02
LAS FLORES,1214373400.0,168394.0,2014_03
LAS FLORES,1235670900.0,181611.0,2014_04
LAS FLORES,1264626400.0,159636.0,2014_05
LAS FLORES,1177512100.0,168571.0,2014_06
LAS FLORES,1294145800.0,166557.0,2014_07
LAS FLORES,1262807300.0,178224.0,2014_08
LAS FLORES,1329229500.0,158114.0,2014_09
LAS FLORES,1356373400.0,173525.0,2014_10
LAS FLORES,1301903900.0,160465.0,2014_11
LAS FLORES,1456006300.0,175325.0,2014_12
LAS FLORES,1521388000.0,185054.0,2015_01
LAS FLORES,1405579900.0,144541.0,2015_02
LAS FLORES,1539985800.0,164723.0,2015_03
LAS FLORES,1519697700.0,170633.0,2015_04
LAS FLORES,1521879400.0,176421.0,2015_05
LAS FLORES,1545898500.0,171435.0,2015_06
LAS FLORES,1643200500.0,169359.0,2015_07
LAS FLORES,1601442400.0,169520.0,2015_08
LAS FLORES,1578083500.0,148883.0,2015_09
LAS FLORES,1657755900.0,167847.0,2015_10
LAS FLORES,1596536800.0,161037.0,2015_11
LAS FLORES,1814320500.0,185796.0,2015_12
LAS FLORES,1697474500.0,190052.0,2016_01
LAS FLORES,1504194600.0,148877.0,2016_02
LAS FLORES,1627858200.0,183403.0,2016_03
LAS FLORES,1534592800.0,151553.0,2016_04
LAS FLORES,1559250200.0,172970.0,2016_05
LAS FLORES,1532800100.0,164165.0,2016_06
LAS FLORES,2302155100.0,174848.0,2016_07
LAS FLORES,2294727200.0,181082.0,2016_08
LAS FLORES,2194619500.0,160725.0,2016_09
LAS FLORES,2378790800.0,177569.0,2016_10
LAS FLORES,2389195200.0,164662.0,2016_11
LAS FLORES,2678947000.0,187561.0,2016_12
LAS FLORES,3082409700.0,192939.0,2017_01
LAS FLORES,2269321300.0,150722.0,2017_02
LAS FLORES,2421020100.0,164719.0,2017_03
LAS FLORES,2387348000.0,184732.0,2017_04
LAS FLORES,2460498800.0,172340.0,2017_05
LAS FLORES,2406328900.0,177325.0,2017_06
LAS FLORES,2520789900.0,185930.0,2017_07
LAS FLORES,2540439500.0,183988.0,2017_08
LAS FLORES,2365589700.0,166387.0,2017_09
LAS FLORES,2479917900.0,184860.0,2017_10
LAS FLORES,2498381800.0,176925.0,2017_11
LAS FLORES,2785852100.0,197980.0,2017_12
LAS FLORES,2564814100.0,207255.0,2018_01
LAS FLORES,2384960200.0,152652.0,2018_02
LAS FLORES,2666352800.0,198849.0,2018_03
LAS FLORES,2603061900.0,173194.0,2018_04
LAS FLORES,2656346000.0,175876.0,2018_05
LAS FLORES,2651667300.0,186892.0,2018_06
LAS FLORES,2754044300.0,203968.0,2018_07
LAS FLORES,2878109500.0,206199.0,2018_08
LAS FLORES,2758373000.0,186508.0,2018_09
LAS FLORES,2729115900.0,187477.0,2018_10
LAS FLORES,2787881700.0,182471.0,2018_11
LAS FLORES,3033447900.0,216634.0,2018_12
LAS PALMAS,1576883500.0,0.0,2014_01
LAS PALMAS,1456348900.0,0.0,2014_02
LAS PALMAS,1647097600.0,0.0,2014_03
LAS PALMAS,1568155100.0,0.0,2014_04
LAS PALMAS,1614441900.0,0.0,2014_05
LAS PALMAS,1606379700.0,0.0,2014_06
LAS PALMAS,1620732500.0,0.0,2014_07
LAS PALMAS,1790855500.0,0.0,2014_08
LAS PALMAS,1633656700.0,0.0,2014_09
LAS PALMAS,1691992100.0,0.0,2014_10
LAS PALMAS,1719911200.0,0.0,2014_11
LAS PALMAS,1974287700.0,0.0,2014_12
LAS PALMAS,1792981600.0,0.0,2015_01
LAS PALMAS,1668292900.0,0.0,2015_02
LAS PALMAS,1881029400.0,0.0,2015_03
LAS PALMAS,1748839400.0,0.0,2015_04
LAS PALMAS,1935695200.0,0.0,2015_05
LAS PALMAS,1875744500.0,0.0,2015_06
LAS PALMAS,1926308300.0,0.0,2015_07
