codigo_infra,cod_fecha,ruta,cantidad_personas
MVP_O,2014_12,MVPSJE,39.0
MVP_O,2015_01,MVPSJE,2.0
MVP_O,2015_02,MVPSJE,20.0
MVP_O,2015_03,MVPSJE,98.0
MVP_O,2015_04,MVPSJE,46.0
MVP_O,2015_05,MVPSJE,36.0
MVP_O,2015_06,MVPSJE,14.0
MVP_O,2015_07,MVPSJE,0.0
MVP_O,2015_08,MVPSJE,5.0
MVP_O,2015_09,MVPSJE,0.0
MVP_O,2015_10,MVPSJE,41.0
MVP_O,2015_11,MVPSJE,3.0
MVP_O,2015_12,MVPSJE,20.0
MVP_O,2016_02,MVPSJE,34.0
MVP_O,2016_03,MVPSJE,6.0
MVP_O,2016_04,MVPSJE,0.0
MVP_O,2016_05,MVPSJE,12.0
MVP_O,2016_06,MVPSJE,39.0
MVP_O,2016_07,MVPSJE,23.0
MVP_O,2016_08,MVPSJE,2.0
MVP_O,2016_09,MVPSJE,11.0
MVP_O,2016_10,MVPSJE,27.0
MVP_O,2016_11,MVPSJE,14.0
MVP_O,2016_12,MVPSJE,68.0
MVP_O,2017_01,MVPSJE,28.0
MVP_O,2017_02,MVPSJE,18.0
MVP_O,2017_03,MVPSJE,33.0
MVP_O,2017_05,MVPSJE,4.0
MVP_O,2017_07,MVPSJE,6.0
MVP_O,2017_08,MVPSJE,6.0
MVP_O,2017_09,MVPSJE,2.0
MVP_O,2017_10,MVPSJE,2.0
MVP_O,2017_11,MVPSJE,5.0
MVP_O,2017_12,MVPSJE,78.0
MVP_O,2018_01,MVPSJE,18.0
MVP_O,2018_02,MVPSJE,7.0
MVP_O,2018_03,MVPSJE,19.0
MVP_O,2018_04,MVPSJE,10.0
MVP_O,2018_05,MVPSJE,23.0
MVP_O,2018_06,MVPSJE,25.0
MVP_O,2018_07,MVPSJE,7.0
MVP_O,2018_08,MVPSJE,22.0
MVP_O,2018_11,MVPSJE,7.0
MVP_O,2018_12,MVPSJE,13.0
MVP_O,2014_03,MVPTAP,0.0
MVP_O,2018_12,MVPTAP,0.0
MVP_O,2014_01,MVPTAR,35.0
MVP_O,2014_02,MVPTAR,14.0
MVP_O,2014_03,MVPTAR,10.0
MVP_O,2014_04,MVPTAR,9.0
MVP_O,2014_05,MVPTAR,0.0
MVP_O,2014_06,MVPTAR,0.0
MVP_O,2014_07,MVPTAR,19.0
MVP_O,2014_08,MVPTAR,0.0
MVP_O,2014_09,MVPTAR,3.0
MVP_O,2014_10,MVPTAR,7.0
MVP_O,2014_11,MVPTAR,0.0
MVP_O,2015_01,MVPTAR,48.0
MVP_O,2015_03,MVPTAR,0.0
MVP_O,2015_04,MVPTAR,3.0
MVP_O,2015_05,MVPTAR,0.0
MVP_O,2015_06,MVPTAR,42.0
MVP_O,2015_07,MVPTAR,13.0
MVP_O,2015_08,MVPTAR,0.0
MVP_O,2015_09,MVPTAR,0.0
MVP_O,2015_10,MVPTAR,45.0
MVP_O,2015_11,MVPTAR,4.0
MVP_O,2016_01,MVPTAR,19.0
MVP_O,2016_02,MVPTAR,40.0
MVP_O,2016_03,MVPTAR,0.0
MVP_O,2016_04,MVPTAR,4.0
MVP_O,2016_05,MVPTAR,0.0
MVP_O,2016_06,MVPTAR,0.0
MVP_O,2016_07,MVPTAR,15.0
MVP_O,2016_08,MVPTAR,43.0
MVP_O,2016_09,MVPTAR,0.0
MVP_O,2016_10,MVPTAR,47.0
MVP_O,2016_12,MVPTAR,16.0
MVP_O,2017_02,MVPTAR,38.0
MVP_O,2017_03,MVPTAR,18.0
MVP_O,2017_04,MVPTAR,0.0
MVP_O,2017_05,MVPTAR,6.0
MVP_O,2017_06,MVPTAR,38.0
MVP_O,2017_08,MVPTAR,1.0
MVP_O,2017_09,MVPTAR,1.0
MVP_O,2017_10,MVPTAR,1.0
MVP_O,2017_12,MVPTAR,6.0
MVP_O,2018_01,MVPTAR,2.0
MVP_O,2018_02,MVPTAR,0.0
MVP_O,2018_03,MVPTAR,1.0
MVP_O,2018_04,MVPTAR,1.0
MVP_O,2018_05,MVPTAR,0.0
MVP_O,2018_06,MVPTAR,0.0
MVP_O,2018_07,MVPTAR,19.0
MVP_O,2018_02,MVPTPI,0.0
MVP_O,2018_07,MVPURM,0.0
MVP_O,2014_01,MVPVVC,546.0
MVP_O,2014_02,MVPVVC,547.0
MVP_O,2014_03,MVPVVC,499.0
MVP_O,2014_04,MVPVVC,421.0
MVP_O,2014_05,MVPVVC,515.0
MVP_O,2014_06,MVPVVC,412.0
MVP_O,2014_07,MVPVVC,643.0
MVP_O,2014_08,MVPVVC,500.0
MVP_O,2014_09,MVPVVC,613.0
MVP_O,2014_10,MVPVVC,614.0
MVP_O,2014_11,MVPVVC,682.0
MVP_O,2014_12,MVPVVC,792.0
MVP_O,2015_01,MVPVVC,681.0
MVP_O,2015_02,MVPVVC,519.0
MVP_O,2015_03,MVPVVC,659.0
MVP_O,2015_04,MVPVVC,598.0
MVP_O,2015_05,MVPVVC,672.0
MVP_O,2015_06,MVPVVC,661.0
MVP_O,2015_07,MVPVVC,216.0
MVP_O,2015_08,MVPVVC,472.0
MVP_O,2015_09,MVPVVC,437.0
MVP_O,2015_10,MVPVVC,551.0
MVP_O,2015_11,MVPVVC,696.0
MVP_O,2015_12,MVPVVC,766.0
MVP_O,2016_01,MVPVVC,637.0
MVP_O,2016_02,MVPVVC,587.0
MVP_O,2016_03,MVPVVC,590.0
MVP_O,2016_04,MVPVVC,494.0
MVP_O,2016_05,MVPVVC,418.0
MVP_O,2016_06,MVPVVC,570.0
MVP_O,2016_07,MVPVVC,403.0
MVP_O,2016_08,MVPVVC,374.0
MVP_O,2016_09,MVPVVC,408.0
MVP_O,2016_10,MVPVVC,476.0
MVP_O,2016_11,MVPVVC,451.0
MVP_O,2016_12,MVPVVC,707.0
MVP_O,2017_01,MVPVVC,400.0
MVP_O,2017_02,MVPVVC,371.0
MVP_O,2017_03,MVPVVC,389.0
MVP_O,2017_04,MVPVVC,411.0
MVP_O,2017_05,MVPVVC,368.0
MVP_O,2017_06,MVPVVC,403.0
MVP_O,2017_07,MVPVVC,371.0
MVP_O,2017_08,MVPVVC,412.0
MVP_O,2017_09,MVPVVC,335.0
MVP_O,2017_10,MVPVVC,343.0
MVP_O,2017_11,MVPVVC,366.0
MVP_O,2017_12,MVPVVC,546.0
MVP_O,2018_01,MVPVVC,454.0
MVP_O,2018_02,MVPVVC,379.0
MVP_O,2018_03,MVPVVC,506.0
MVP_O,2018_04,MVPVVC,380.0
MVP_O,2018_05,MVPVVC,380.0
MVP_O,2018_06,MVPVVC,452.0
MVP_O,2018_07,MVPVVC,394.0
MVP_O,2018_08,MVPVVC,461.0
MVP_O,2018_09,MVPVVC,399.0
MVP_O,2018_10,MVPVVC,420.0
MVP_O,2018_11,MVPVVC,533.0
MVP_O,2018_12,MVPVVC,716.0
MVU_O,2014_02,MVUMVP,0.0
MVU_O,2014_03,MVUMVP,0.0
MVU_O,2014_05,MVUMVP,0.0
MVU_O,2014_07,MVUMVP,0.0
MVU_O,2014_09,MVUMVP,0.0
MVU_O,2014_10,MVUMVP,0.0
MVU_O,2015_02,MVUMVP,0.0
MVU_O,2015_04,MVUMVP,0.0
MVU_O,2015_07,MVUMVP,0.0
MVU_O,2016_02,MVUMVP,0.0
MVU_O,2016_05,MVUMVP,0.0
MVU_O,2016_06,MVUMVP,0.0
MVU_O,2016_10,MVUMVP,0.0
MVU_O,2016_11,MVUMVP,0.0
MVU_O,2016_12,MVUMVP,0.0
MVU_O,2017_02,MVUMVP,0.0
MVU_O,2017_04,MVUMVP,0.0
MVU_O,2017_05,MVUMVP,0.0
MVU_O,2017_06,MVUMVP,0.0
MVU_O,2017_07,MVUMVP,0.0
MVU_O,2017_08,MVUMVP,0.0
MVU_O,2017_10,MVUMVP,0.0
MVU_O,2017_11,MVUMVP,0.0
MVU_O,2017_12,MVUMVP,0.0
MVU_O,2018_02,MVUMVP,0.0
MVU_O,2018_03,MVUMVP,0.0
MVU_O,2018_07,MVUMVP,0.0
MVU_O,2018_11,MVUMVP,0.0
MVU_O,2018_12,MVUMVP,0.0
MWA_O,2014_01,MWAMVP,0.0
MWA_O,2014_04,MWAMVP,0.0
MWA_O,2014_07,MWAMVP,0.0
MWA_O,2014_09,MWAMVP,0.0
MWA_O,2015_02,MWAMVP,0.0
MWA_O,2015_07,MWAMVP,0.0
MWA_O,2015_08,MWAMVP,0.0
MWA_O,2016_04,MWAMVP,0.0
MWA_O,2016_09,MWAMVP,0.0
MWA_O,2016_11,MWAMVP,0.0
MWA_O,2016_12,MWAMVP,0.0
MWA_O,2017_03,MWAMVP,0.0
MWA_O,2017_05,MWAMVP,0.0
MWA_O,2017_08,MWAMVP,0.0
MWA_O,2017_10,MWAMVP,0.0
MWA_O,2018_07,MWAMVP,0.0
MWA_O,2018_08,MWAMVP,0.0
MWA_O,2018_09,MWAMVP,0.0
MWY_O,2015_02,MWYMVP,0.0
MWY_O,2015_11,MWYMVP,0.0
MWY_O,2016_04,MWYMVP,0.0
MWY_O,2016_05,MWYMVP,0.0
MWY_O,2016_06,MWYMVP,0.0
MWY_O,2016_09,MWYMVP,0.0
MWY_O,2016_10,MWYMVP,0.0
MWY_O,2016_12,MWYMVP,0.0
MWY_O,2017_02,MWYMVP,0.0
MWY_O,2017_05,MWYMVP,0.0
MWY_O,2017_07,MWYMVP,0.0
MWY_O,2017_08,MWYMVP,0.0
MWY_O,2018_02,MWYMVP,0.0
MWY_O,2018_04,MWYMVP,0.0
MWY_O,2018_09,MWYMVP,0.0
MWY_O,2018_12,MWYMVP,0.0
MYA_O,2014_04,MYAMCL,0.0
MYA_O,2017_08,MYAMGU,0.0
MYA_O,2016_06,MYAMIT,0.0
MYA_O,2017_02,MYAMIT,0.0
MYA_O,2017_06,MYAMIT,0.0
MYA_O,2018_12,MYAMSO,0.0
MYA_O,2017_12,MYAMTI,0.0
MYA_O,2014_01,MYAMVP,0.0
MYA_O,2014_03,MYAMVP,0.0
MYA_O,2015_03,MYAMVP,0.0
MYA_O,2015_04,MYAMVP,0.0
MYA_O,2015_05,MYAMVP,0.0
MYA_O,2016_01,MYAMVP,0.0
MYA_O,2016_03,MYAMVP,0.0
MYA_O,2016_05,MYAMVP,0.0
MYA_O,2016_06,MYAMVP,0.0
MYA_O,2016_08,MYAMVP,0.0
MYA_O,2016_09,MYAMVP,0.0
MYA_O,2016_10,MYAMVP,0.0
MYA_O,2017_02,MYAMVP,0.0
MYA_O,2017_03,MYAMVP,0.0
MYA_O,2017_04,MYAMVP,0.0
MYA_O,2017_05,MYAMVP,0.0
MYA_O,2017_07,MYAMVP,0.0
MYA_O,2017_09,MYAMVP,0.0
MYA_O,2017_10,MYAMVP,0.0
MYA_O,2017_11,MYAMVP,0.0
MYA_O,2018_02,MYAMVP,0.0
MYA_O,2018_06,MYAMVP,0.0
MYA_O,2018_09,MYAMVP,0.0
MYA_O,2018_10,MYAMVP,0.0
MYA_O,2018_11,MYAMVP,0.0
MYA_O,2017_03,MYAPCA,0.0
MYA_O,2015_03,MYAVVC,0.0
MYY_O,2018_05,MYYMIT,0.0
MYY_O,2018_08,MYYMIT,0.0
MYY_O,2018_03,MYYMKA,0.0
MYY_O,2018_03,MYYMPI,0.0
MYY_O,2017_08,MYYMTS,0.0
MYY_O,2018_06,MYYMTS,0.0
MYY_O,2018_08,MYYMTS,0.0
MYY_O,2014_05,MYYMVP,0.0
MYY_O,2014_10,MYYMVP,0.0
MYY_O,2015_01,MYYMVP,0.0
MYY_O,2015_04,MYYMVP,0.0
MYY_O,2015_11,MYYMVP,0.0
MYY_O,2016_01,MYYMVP,0.0
MYY_O,2016_02,MYYMVP,0.0
MYY_O,2016_06,MYYMVP,0.0
MYY_O,2016_07,MYYMVP,0.0
MYY_O,2016_09,MYYMVP,0.0
MYY_O,2016_10,MYYMVP,0.0
MYY_O,2016_11,MYYMVP,0.0
MYY_O,2016_12,MYYMVP,0.0
MYY_O,2017_02,MYYMVP,0.0
MYY_O,2017_04,MYYMVP,0.0
MYY_O,2017_05,MYYMVP,0.0
MYY_O,2017_06,MYYMVP,0.0
MYY_O,2017_07,MYYMVP,0.0
MYY_O,2017_08,MYYMVP,0.0
MYY_O,2017_10,MYYMVP,0.0
MYY_O,2017_11,MYYMVP,0.0
MYY_O,2018_03,MYYMVP,0.0
MYY_O,2018_04,MYYMVP,0.0
MYY_O,2018_05,MYYMVP,0.0
MYY_O,2018_06,MYYMVP,0.0
MYY_O,2018_09,MYYMVP,0.0
MYY_O,2018_10,MYYMVP,0.0
MYY_O,2018_11,MYYMVP,0.0
MYY_O,2018_12,MYYMVP,0.0
MZL_O,2015_03,MZLAXM,0.0
MZL_O,2014_01,MZLBOG,8212.0
MZL_O,2014_02,MZLBOG,6809.0
MZL_O,2014_03,MZLBOG,5985.0
MZL_O,2014_04,MZLBOG,6796.0
MZL_O,2014_05,MZLBOG,6719.0
MZL_O,2014_06,MZLBOG,7833.0
MZL_O,2014_07,MZLBOG,9235.0
MZL_O,2014_08,MZLBOG,9498.0
MZL_O,2014_09,MZLBOG,7937.0
MZL_O,2014_10,MZLBOG,7469.0
MZL_O,2014_11,MZLBOG,7151.0
MZL_O,2014_12,MZLBOG,7881.0
MZL_O,2015_01,MZLBOG,9445.0
MZL_O,2015_02,MZLBOG,7666.0
MZL_O,2015_03,MZLBOG,7418.0
MZL_O,2015_04,MZLBOG,7143.0
MZL_O,2015_05,MZLBOG,7607.0
MZL_O,2015_06,MZLBOG,8470.0
MZL_O,2015_07,MZLBOG,9471.0
MZL_O,2015_08,MZLBOG,9206.0
MZL_O,2015_09,MZLBOG,7758.0
MZL_O,2015_10,MZLBOG,7645.0
MZL_O,2015_11,MZLBOG,8313.0
MZL_O,2015_12,MZLBOG,7788.0
MZL_O,2016_01,MZLBOG,10078.0
MZL_O,2016_02,MZLBOG,9848.0
MZL_O,2016_03,MZLBOG,8934.0
MZL_O,2016_04,MZLBOG,8880.0
MZL_O,2016_05,MZLBOG,9418.0
MZL_O,2016_06,MZLBOG,10707.0
MZL_O,2016_07,MZLBOG,9053.0
MZL_O,2016_08,MZLBOG,10655.0
MZL_O,2016_09,MZLBOG,9198.0
MZL_O,2016_10,MZLBOG,7872.0
MZL_O,2016_11,MZLBOG,7168.0
MZL_O,2016_12,MZLBOG,7421.0
MZL_O,2017_01,MZLBOG,8234.0
MZL_O,2017_02,MZLBOG,8291.0
MZL_O,2017_03,MZLBOG,7424.0
MZL_O,2017_04,MZLBOG,7135.0
MZL_O,2017_05,MZLBOG,8489.0
MZL_O,2017_06,MZLBOG,7881.0
MZL_O,2017_07,MZLBOG,10625.0
MZL_O,2017_08,MZLBOG,10884.0
MZL_O,2017_09,MZLBOG,8255.0
MZL_O,2017_10,MZLBOG,8884.0
MZL_O,2017_11,MZLBOG,7672.0
MZL_O,2017_12,MZLBOG,6628.0
MZL_O,2018_01,MZLBOG,7641.0
MZL_O,2018_02,MZLBOG,7142.0
MZL_O,2018_03,MZLBOG,7305.0
MZL_O,2018_04,MZLBOG,7087.0
MZL_O,2018_05,MZLBOG,7803.0
MZL_O,2018_06,MZLBOG,7864.0
MZL_O,2018_07,MZLBOG,7864.0
MZL_O,2018_08,MZLBOG,8163.0
MZL_O,2018_09,MZLBOG,7457.0
MZL_O,2018_10,MZLBOG,7370.0
MZL_O,2018_11,MZLBOG,7089.0
MZL_O,2018_12,MZLBOG,7495.0
MZL_O,2014_01,MZLCLO,26.0
MZL_O,2017_11,MZLCLO,0.0
MZL_O,2018_03,MZLCLO,0.0
MZL_O,2014_01,MZLEOH,478.0
MZL_O,2014_02,MZLEOH,846.0
MZL_O,2014_03,MZLEOH,709.0
MZL_O,2014_04,MZLEOH,731.0
MZL_O,2014_05,MZLEOH,913.0
MZL_O,2014_06,MZLEOH,812.0
MZL_O,2014_07,MZLEOH,756.0
MZL_O,2014_08,MZLEOH,833.0
MZL_O,2014_09,MZLEOH,902.0
MZL_O,2014_10,MZLEOH,822.0
MZL_O,2014_11,MZLEOH,795.0
MZL_O,2014_12,MZLEOH,681.0
MZL_O,2015_01,MZLEOH,560.0
MZL_O,2015_02,MZLEOH,786.0
MZL_O,2015_03,MZLEOH,763.0
MZL_O,2015_04,MZLEOH,670.0
MZL_O,2015_05,MZLEOH,585.0
MZL_O,2015_06,MZLEOH,683.0
MZL_O,2015_07,MZLEOH,873.0
MZL_O,2015_08,MZLEOH,792.0
MZL_O,2015_09,MZLEOH,722.0
MZL_O,2015_10,MZLEOH,685.0
MZL_O,2015_11,MZLEOH,782.0
MZL_O,2015_12,MZLEOH,624.0
MZL_O,2016_01,MZLEOH,605.0
MZL_O,2016_02,MZLEOH,838.0
MZL_O,2016_03,MZLEOH,449.0
MZL_O,2016_04,MZLEOH,690.0
MZL_O,2016_05,MZLEOH,693.0
MZL_O,2016_06,MZLEOH,817.0
MZL_O,2016_07,MZLEOH,785.0
MZL_O,2016_08,MZLEOH,957.0
MZL_O,2016_09,MZLEOH,966.0
MZL_O,2016_10,MZLEOH,873.0
MZL_O,2016_11,MZLEOH,870.0
MZL_O,2016_12,MZLEOH,772.0
MZL_O,2017_01,MZLEOH,831.0
MZL_O,2017_02,MZLEOH,898.0
MZL_O,2017_03,MZLEOH,1583.0
MZL_O,2017_04,MZLEOH,1309.0
MZL_O,2017_05,MZLEOH,1441.0
MZL_O,2017_06,MZLEOH,1354.0
MZL_O,2017_07,MZLEOH,1884.0
MZL_O,2017_08,MZLEOH,1824.0
MZL_O,2017_09,MZLEOH,1495.0
MZL_O,2017_10,MZLEOH,1621.0
MZL_O,2017_11,MZLEOH,1741.0
MZL_O,2017_12,MZLEOH,1384.0
MZL_O,2018_01,MZLEOH,1783.0
MZL_O,2018_02,MZLEOH,1806.0
MZL_O,2018_03,MZLEOH,1552.0
MZL_O,2018_04,MZLEOH,1654.0
MZL_O,2018_05,MZLEOH,1757.0
MZL_O,2018_06,MZLEOH,1750.0
MZL_O,2018_07,MZLEOH,1834.0
MZL_O,2018_08,MZLEOH,1943.0
MZL_O,2018_09,MZLEOH,1802.0
MZL_O,2018_10,MZLEOH,1909.0
MZL_O,2018_11,MZLEOH,1743.0
MZL_O,2018_12,MZLEOH,1688.0
MZL_O,2015_12,MZLGYM,0.0
MZL_O,2017_09,MZLMDE,317.0
MZL_O,2018_02,MZLMDE,0.0
MZL_O,2015_08,MZLPEI,0.0
MZL_O,2016_03,MZLPEI,0.0
MZL_O,2016_08,MZLPEI,0.0
MZL_O,2018_05,MZLSMR,0.0
NAR_O,2017_01,NAREJA,0.0
NAR_O,2018_04,NAREOH,0.0
NAT_O,2016_03,NATPCR,0.0
NFA_O,2014_02,NFA9DE,0.0
NFA_O,2014_02,NFAPIM,0.0
NQU_O,2017_06,NQUAPO,0.0
NQU_O,2018_10,NQUBBA,0.0
NQU_O,2015_10,NQUBOG,0.0
NQU_O,2016_06,NQUBOG,0.0
NQU_O,2014_02,NQUBSC,0.0
NQU_O,2014_03,NQUBSC,0.0
NQU_O,2014_08,NQUBSC,0.0
NQU_O,2014_11,NQUBSC,0.0
NQU_O,2015_02,NQUBSC,0.0
NQU_O,2015_06,NQUBSC,0.0
NQU_O,2016_03,NQUBSC,0.0
NQU_O,2016_06,NQUBSC,0.0
NQU_O,2016_08,NQUBSC,0.0
NQU_O,2016_09,NQUBSC,0.0
NQU_O,2016_10,NQUBSC,0.0
NQU_O,2016_11,NQUBSC,0.0
NQU_O,2016_12,NQUBSC,0.0
NQU_O,2017_01,NQUBSC,0.0
NQU_O,2017_02,NQUBSC,0.0
NQU_O,2017_03,NQUBSC,0.0
NQU_O,2017_04,NQUBSC,0.0
NQU_O,2017_08,NQUBSC,0.0
NQU_O,2017_09,NQUBSC,6.0
NQU_O,2018_02,NQUBSC,0.0
NQU_O,2018_03,NQUBSC,0.0
NQU_O,2018_05,NQUBSC,0.0
NQU_O,2018_07,NQUBSC,0.0
NQU_O,2018_09,NQUBSC,0.0
NQU_O,2018_12,NQUBSC,0.0
NQU_O,2018_11,NQUCGW,0.0
NQU_O,2015_03,NQUCLO,0.0
NQU_O,2015_04,NQUCLO,0.0
NQU_O,2017_08,NQUCLO,0.0
NQU_O,2014_01,NQUEOH,486.0
NQU_O,2014_02,NQUEOH,334.0
NQU_O,2014_03,NQUEOH,326.0
NQU_O,2014_04,NQUEOH,336.0
NQU_O,2014_05,NQUEOH,314.0
NQU_O,2014_06,NQUEOH,458.0
NQU_O,2014_07,NQUEOH,374.0
NQU_O,2014_08,NQUEOH,536.0
NQU_O,2014_09,NQUEOH,337.0
NQU_O,2014_10,NQUEOH,323.0
NQU_O,2014_11,NQUEOH,334.0
NQU_O,2014_12,NQUEOH,94.0
NQU_O,2015_01,NQUEOH,289.0
NQU_O,2015_02,NQUEOH,145.0
NQU_O,2015_04,NQUEOH,0.0
NQU_O,2015_06,NQUEOH,0.0
NQU_O,2015_09,NQUEOH,41.0
NQU_O,2015_10,NQUEOH,127.0
NQU_O,2015_11,NQUEOH,195.0
NQU_O,2015_12,NQUEOH,138.0
NQU_O,2016_01,NQUEOH,251.0
NQU_O,2016_02,NQUEOH,198.0
NQU_O,2016_03,NQUEOH,139.0
NQU_O,2016_04,NQUEOH,142.0
NQU_O,2016_05,NQUEOH,200.0
NQU_O,2016_06,NQUEOH,219.0
NQU_O,2016_07,NQUEOH,323.0
NQU_O,2016_08,NQUEOH,388.0
NQU_O,2016_09,NQUEOH,341.0
NQU_O,2016_11,NQUEOH,60.0
NQU_O,2016_12,NQUEOH,204.0
NQU_O,2017_01,NQUEOH,316.0
NQU_O,2017_02,NQUEOH,247.0
NQU_O,2017_03,NQUEOH,266.0
NQU_O,2017_04,NQUEOH,258.0
NQU_O,2017_05,NQUEOH,271.0
NQU_O,2017_06,NQUEOH,281.0
NQU_O,2017_07,NQUEOH,365.0
NQU_O,2017_08,NQUEOH,563.0
NQU_O,2017_09,NQUEOH,420.0
NQU_O,2017_10,NQUEOH,398.0
NQU_O,2017_11,NQUEOH,273.0
NQU_O,2017_12,NQUEOH,321.0
NQU_O,2018_01,NQUEOH,568.0
NQU_O,2018_02,NQUEOH,412.0
NQU_O,2018_03,NQUEOH,472.0
NQU_O,2018_04,NQUEOH,373.0
NQU_O,2018_05,NQUEOH,474.0
NQU_O,2018_06,NQUEOH,437.0
NQU_O,2018_07,NQUEOH,189.0
NQU_O,2018_08,NQUEOH,286.0
NQU_O,2018_09,NQUEOH,128.0
NQU_O,2018_10,NQUEOH,107.0
NQU_O,2018_11,NQUEOH,149.0
NQU_O,2018_12,NQUEOH,179.0
NQU_O,2016_09,NQUGYM,0.0
NQU_O,2014_05,NQUIBE,0.0
NQU_O,2015_10,NQUMDE,0.0
NQU_O,2016_11,NQUMDE,0.0
NQU_O,2016_12,NQUMDE,0.0
NQU_O,2018_06,NQUNQU,0.0
NQU_O,2018_12,NQUPEI,0.0
NQU_O,2014_01,NQUUIB,222.0
NQU_O,2014_02,NQUUIB,190.0
NQU_O,2014_03,NQUUIB,189.0
NQU_O,2014_04,NQUUIB,160.0
NQU_O,2014_05,NQUUIB,217.0
NQU_O,2014_06,NQUUIB,376.0
NQU_O,2014_07,NQUUIB,361.0
NQU_O,2014_08,NQUUIB,421.0
NQU_O,2014_09,NQUUIB,346.0
NQU_O,2014_10,NQUUIB,347.0
NQU_O,2014_11,NQUUIB,336.0
NQU_O,2014_12,NQUUIB,66.0
NQU_O,2015_01,NQUUIB,266.0
NQU_O,2015_02,NQUUIB,104.0
NQU_O,2015_05,NQUUIB,0.0
NQU_O,2015_06,NQUUIB,0.0
NQU_O,2015_07,NQUUIB,0.0
NQU_O,2015_09,NQUUIB,41.0
NQU_O,2015_10,NQUUIB,100.0
NQU_O,2015_11,NQUUIB,27.0
NQU_O,2015_12,NQUUIB,113.0
NQU_O,2016_01,NQUUIB,109.0
NQU_O,2016_02,NQUUIB,67.0
NQU_O,2016_03,NQUUIB,87.0
NQU_O,2016_04,NQUUIB,79.0
NQU_O,2016_05,NQUUIB,92.0
NQU_O,2016_06,NQUUIB,174.0
NQU_O,2016_07,NQUUIB,182.0
NQU_O,2016_08,NQUUIB,227.0
NQU_O,2016_09,NQUUIB,145.0
NQU_O,2016_11,NQUUIB,65.0
NQU_O,2016_12,NQUUIB,153.0
NQU_O,2017_01,NQUUIB,302.0
NQU_O,2017_02,NQUUIB,190.0
NQU_O,2017_03,NQUUIB,160.0
NQU_O,2017_04,NQUUIB,159.0
NQU_O,2017_05,NQUUIB,150.0
NQU_O,2017_06,NQUUIB,192.0
NQU_O,2017_07,NQUUIB,207.0
NQU_O,2017_08,NQUUIB,223.0
NQU_O,2017_09,NQUUIB,207.0
NQU_O,2017_10,NQUUIB,197.0
NQU_O,2017_11,NQUUIB,207.0
NQU_O,2017_12,NQUUIB,178.0
NQU_O,2018_01,NQUUIB,242.0
NQU_O,2018_02,NQUUIB,178.0
NQU_O,2018_03,NQUUIB,182.0
NQU_O,2018_04,NQUUIB,196.0
NQU_O,2018_05,NQUUIB,237.0
NQU_O,2018_06,NQUUIB,202.0
NQU_O,2018_07,NQUUIB,32.0
NQU_O,2018_08,NQUUIB,151.0
NQU_O,2018_11,NQUUIB,10.0
NQU_O,2018_12,NQUUIB,15.0
NUC_O,2014_09,NUC9AI,0.0
NUC_O,2014_10,NUC9AI,0.0
NUC_O,2014_08,NUC9AS,0.0
NUC_O,2014_07,NUC9AZ,0.0
NUC_O,2016_07,NUC9CU,0.0
NUC_O,2015_05,NUCCAA,0.0
NUC_O,2018_10,NUCCAA,0.0
NUC_O,2014_05,NUCEYP,0.0
NUC_O,2015_05,NUCEYP,0.0
NUC_O,2015_11,NUCEYP,0.0
NUC_O,2016_04,NUCEYP,0.0
NUC_O,2018_09,NUCEYP,0.0
NUC_O,2016_05,NUCLLI,0.0
NUC_O,2016_07,NUCLLI,0.0
NUC_O,2017_01,NUCLLI,0.0
NUC_O,2018_05,NUCORO,0.0
NUC_O,2014_04,NUCORS,0.0
NUC_O,2014_05,NUCORS,0.0
NUC_O,2017_07,NUCORS,0.0
NUC_O,2017_10,NUCORS,0.0
NUC_O,2017_01,NUCPZR,0.0
NUC_O,2015_09,NUCTDI,0.0
NUC_O,2018_05,NUCTDI,0.0
NUC_O,2014_10,NUCTRD,0.0
NUC_O,2016_07,NUCTRI,0.0
NUC_O,2016_11,NUCTRI,0.0
NUC_O,2017_09,NUCTRI,0.0
NVA_O,2014_03,NVA7GD,0.0
NVA_O,2014_10,NVA9M1,0.0
NVA_O,2014_03,NVABGA,0.0
NVA_O,2014_12,NVABGA,0.0
NVA_O,2014_01,NVABOG,12288.0
NVA_O,2014_02,NVABOG,12122.0
NVA_O,2014_03,NVABOG,14043.0
NVA_O,2014_04,NVABOG,12449.0
NVA_O,2014_05,NVABOG,11772.0
NVA_O,2014_06,NVABOG,10802.0
NVA_O,2014_07,NVABOG,11034.0
NVA_O,2014_08,NVABOG,11396.0
NVA_O,2014_09,NVABOG,11707.0
NVA_O,2014_10,NVABOG,14054.0
NVA_O,2014_11,NVABOG,13954.0
NVA_O,2014_12,NVABOG,12383.0
NVA_O,2015_01,NVABOG,11108.0
NVA_O,2015_02,NVABOG,10578.0
NVA_O,2015_03,NVABOG,12594.0
NVA_O,2015_04,NVABOG,11710.0
NVA_O,2015_05,NVABOG,13955.0
NVA_O,2015_06,NVABOG,13098.0
NVA_O,2015_07,NVABOG,13706.0
NVA_O,2015_08,NVABOG,14222.0
NVA_O,2015_09,NVABOG,14016.0
NVA_O,2015_10,NVABOG,14675.0
NVA_O,2015_11,NVABOG,14490.0
NVA_O,2015_12,NVABOG,13538.0
NVA_O,2016_01,NVABOG,11992.0
NVA_O,2016_02,NVABOG,11695.0
