,NombreEstacionPeaje,Recaudo,Tráfico,Cod_fecha
2774,EL COPEY,2012801400,161149.0,2016Mar
2775,EL COPEY,1886462800,136975.0,2016Abr
2776,EL COPEY,1912613100,140858.0,2016May
2777,EL COPEY,1902241400,146092.0,2016Jun
2778,EL COPEY,1783410100,146860.0,2016Jul
2779,EL COPEY,2119458800,154534.0,2016Ago
2780,EL COPEY,2008386200,144892.0,2016Sep
2781,EL COPEY,2086090600,157618.0,2016Oct
2782,EL COPEY,2104369550,156959.0,2016Nov
2783,EL COPEY,2368310700,190743.0,2016Dic
2784,EL COPEY,2757400800,7251.774193548387,2017Ene
2785,EL COPEY,2114792150,5118.464285714285,2017Feb
2786,EL COPEY,2360005500,5108.096774193548,2017Mar
2787,EL COPEY,2174588600,5465.633333333333,2017Abr
2788,EL COPEY,2241027400,4948.645161290323,2017May
2789,EL COPEY,2235946150,5316.066666666667,2017Jun
2790,EL COPEY,2095199650,4932.032258064516,2017Jul
2791,EL COPEY,2094118300,4783.612903225807,2017Ago
2792,EL COPEY,2049487600,4716.666666666667,2017Sep
2793,EL COPEY,2222492300,5047.129032258064,2017Oct
2794,EL COPEY,2119204900,4953.4,2017Nov
2795,EL COPEY,2361653700,6006.322580645161,2017Dic
2796,EL COPEY,2715741700,219416.0,2018Ene
2797,EL COPEY,2007836200,132320.0,2018Feb
2798,EL COPEY,2373389150,163364.0,2018Mar
2799,EL COPEY,2452894400,160105.0,2018Abr
2800,EL COPEY,2383857200,154196.0,2018May
2801,EL COPEY,2388409550,163544.0,2018Jun
2802,EL COPEY,2409713400,167693.0,2018Jul
2803,EL COPEY,2314613500,154902.0,2018Ago
2804,EL COPEY,2263120700,145767.0,2018Sept
2805,EL COPEY,2419954900,162046.0,2018Oct
2806,EL COPEY,2327587850,154900.0,2018Nov
2807,EL COPEY,2538519200,191343.0,2018Dic
2808,EL DIFICIL,1338266600,87705.0,2016Ene
2809,EL DIFICIL,1265295500,67980.0,2016Feb
2810,EL DIFICIL,1284279300,75815.0,2016Mar
2811,EL DIFICIL,1256277200,70197.0,2016Abr
2812,EL DIFICIL,1067641900,65206.0,2016May
2813,EL DIFICIL,1120576400,68259.0,2016Jun
2814,EL DIFICIL,1082948900,69755.0,2016Jul
2815,EL DIFICIL,1354446200,80034.0,2016Ago
2816,EL DIFICIL,1361934300,79591.0,2016Sep
2817,EL DIFICIL,1494723700,87757.0,2016Oct
2818,EL DIFICIL,1582434400,90128.0,2016Nov
2819,EL DIFICIL,1553800250,97550.0,2016Dic
2820,EL DIFICIL,1771543000,3530.967741935484,2017Ene
2821,EL DIFICIL,1739012150,3290.8214285714284,2017Feb
2822,EL DIFICIL,1881538600,3158.4193548387098,2017Mar
2823,EL DIFICIL,1239085850,2521.733333333333,2017Abr
2824,EL DIFICIL,1392312700,2482.1935483870966,2017May
2825,EL DIFICIL,1418531900,2644.3333333333335,2017Jun
2826,EL DIFICIL,1223412600,2275.032258064516,2017Jul
2827,EL DIFICIL,1164816400,2146.2903225806454,2017Ago
2828,EL DIFICIL,1144066300,2172.366666666667,2017Sep
2829,EL DIFICIL,1192456200,2218.2903225806454,2017Oct
2830,EL DIFICIL,1209567900,2317.4,2017Nov
2831,EL DIFICIL,1267021800,2628.4193548387098,2017Dic
2832,EL DIFICIL,1343445500,86695.0,2018Ene
2833,EL DIFICIL,1145078200,61526.0,2018Feb
2834,EL DIFICIL,1344822300,74541.0,2018Mar
2835,EL DIFICIL,1251916500,70055.0,2018Abr
2836,EL DIFICIL,1231914200,67876.0,2018May
2837,EL DIFICIL,1347860900,74031.0,2018Jun
2838,EL DIFICIL,1330827750,74735.0,2018Jul
2839,EL DIFICIL,1321034100,71890.0,2018Ago
2840,EL DIFICIL,1282837500,68799.0,2018Sept
2841,EL DIFICIL,1351900500,73543.0,2018Oct
2842,EL DIFICIL,1325348450,71922.0,2018Nov
2843,EL DIFICIL,1407239000,85123.0,2018Dic
2844,LA LOMA,2645177400,211722.0,2016Ene
2845,LA LOMA,2110275800,132343.0,2016Feb
2846,LA LOMA,2270725800,155130.0,2016Mar
2847,LA LOMA,2147861400,133243.0,2016Abr
2848,LA LOMA,2025564700,129142.0,2016May
2849,LA LOMA,2038860700,137178.0,2016Jun
2850,LA LOMA,1835433800,130107.0,2016Jul
2851,LA LOMA,2247210000,143952.0,2016Ago
2852,LA LOMA,2117606700,135997.0,2016Sep
2853,LA LOMA,2270152000,150764.0,2016Oct
2854,LA LOMA,2234502250,146362.0,2016Nov
2855,LA LOMA,2401858100,175567.0,2016Dic
2856,LA LOMA,2739829250,6744.096774193548,2017Ene
2857,LA LOMA,2121276900,4621.785714285715,2017Feb
2858,LA LOMA,2429676150,4706.064516129032,2017Mar
2859,LA LOMA,2469286950,5345.533333333334,2017Abr
2860,LA LOMA,2484408700,4791.967741935484,2017May
2861,LA LOMA,2485052700,5190.933333333333,2017Jun
2862,LA LOMA,2309150100,4708.354838709677,2017Jul
2863,LA LOMA,2290211400,4535.354838709677,2017Ago
2864,LA LOMA,2267972900,4587.233333333334,2017Sep
2865,LA LOMA,2430942900,4850.0,2017Oct
2866,LA LOMA,2341340550,4763.233333333334,2017Nov
2867,LA LOMA,2559008400,5797.1612903225805,2017Dic
2868,LA LOMA,2932552350,215439.0,2018Ene
2869,LA LOMA,2244315300,131095.0,2018Feb
2870,LA LOMA,2653763200,161002.0,2018Mar
2871,LA LOMA,2628425450,151813.0,2018Abr
2872,LA LOMA,2606455000,150669.0,2018May
2873,LA LOMA,2702543600,164078.0,2018Jun
2874,LA LOMA,2676527300,164480.0,2018Jul
2875,LA LOMA,2612385300,154629.0,2018Ago
2876,LA LOMA,2565315200,147618.0,2018Sept
2877,LA LOMA,2703902500,160476.0,2018Oct
2878,LA LOMA,2610354450,153004.0,2018Nov
2879,LA LOMA,2826491050,190995.0,2018Dic
2880,PUENTE PLATO,1299479200,82395.0,2016Ene
2881,PUENTE PLATO,1222265900,62384.0,2016Feb
2882,PUENTE PLATO,1228870500,69979.0,2016Mar
2883,PUENTE PLATO,1170370600,62315.0,2016Abr
2884,PUENTE PLATO,988939600,57209.0,2016May
2885,PUENTE PLATO,1021569200,59130.0,2016Jun
2886,PUENTE PLATO,959435000,58659.0,2016Jul
2887,PUENTE PLATO,1069438000,60767.0,2016Ago
2888,PUENTE PLATO,1020333300,58477.0,2016Sep
2889,PUENTE PLATO,1047964800,62172.0,2016Oct
2890,PUENTE PLATO,1120544600,63233.0,2016Nov
2891,PUENTE PLATO,1159707500,73248.0,2016Dic
2892,PUENTE PLATO,1205901500,2531.032258064516,2017Ene
2893,PUENTE PLATO,1015297300,1956.9642857142858,2017Feb
2894,PUENTE PLATO,1145641000,1951.9354838709678,2017Mar
2895,PUENTE PLATO,1170228050,2287.4666666666667,2017Abr
2896,PUENTE PLATO,1114071600,1950.516129032258,2017May
2897,PUENTE PLATO,1141524400,2100.4666666666667,2017Jun
2898,PUENTE PLATO,1150949100,2049.7741935483873,2017Jul
2899,PUENTE PLATO,1116513300,1962.516129032258,2017Ago
2900,PUENTE PLATO,1086451700,1964.0666666666666,2017Sep
2901,PUENTE PLATO,1137941800,2020.4516129032259,2017Oct
2902,PUENTE PLATO,1144120600,2072.233333333333,2017Nov
2903,PUENTE PLATO,1204926100,2378.1935483870966,2017Dic
2904,PUENTE PLATO,1284271000,80253.0,2018Ene
2905,PUENTE PLATO,1088177700,55564.0,2018Feb
2906,PUENTE PLATO,1303962300,69226.0,2018Mar
2907,PUENTE PLATO,1193749700,64450.0,2018Abr
2908,PUENTE PLATO,1177147800,62389.0,2018May
2909,PUENTE PLATO,1293073650,68446.0,2018Jun
2910,PUENTE PLATO,1260649500,67911.0,2018Jul
2911,PUENTE PLATO,1266744500,65794.0,2018Ago
2912,PUENTE PLATO,1235209900,63330.0,2018Sept
2913,PUENTE PLATO,1296581100,67286.0,2018Oct
2914,PUENTE PLATO,1263650700,64718.0,2018Nov
2915,PUENTE PLATO,1341757500,77509.0,2018Dic
2916,TUCURINCA,2513234850,234135.0,2016Ene
2917,TUCURINCA,1927805250,151783.0,2016Feb
2918,TUCURINCA,2181138700,183028.0,2016Mar
2919,TUCURINCA,2052236300,158484.0,2016Abr
2920,TUCURINCA,2248187650,163421.0,2016May
2921,TUCURINCA,2235581050,167776.0,2016Jun
2922,TUCURINCA,2096408800,169309.0,2016Jul
2923,TUCURINCA,2400712450,172250.0,2016Ago
2924,TUCURINCA,2266356900,162009.0,2016Sep
2925,TUCURINCA,2350515400,174783.0,2016Oct
2926,TUCURINCA,2295433450,169189.0,2016Nov
2927,TUCURINCA,2568060400,205548.0,2016Dic
2928,TUCURINCA,2908323900,7573.870967741936,2017Ene
2929,TUCURINCA,2267500700,5492.321428571428,2017Feb
2930,TUCURINCA,2493734500,5447.5161290322585,2017Mar
2931,TUCURINCA,2533760500,6206.4,2017Abr
2932,TUCURINCA,2485008200,5439.548387096775,2017May
2933,TUCURINCA,2485354700,5828.4,2017Jun
2934,TUCURINCA,2464377300,5676.548387096775,2017Jul
2935,TUCURINCA,2490265200,5557.612903225807,2017Ago
2936,TUCURINCA,2435201200,5494.8,2017Sep
2937,TUCURINCA,2626916650,5831.580645161291,2017Oct
2938,TUCURINCA,2497168550,5695.033333333334,2017Nov
2939,TUCURINCA,2798237000,6864.8387096774195,2017Dic
2940,TUCURINCA,3185983800,245396.0,2018Ene
2941,TUCURINCA,2406402000,155709.0,2018Feb
2942,TUCURINCA,2813943000,189006.0,2018Mar
2943,TUCURINCA,2903364300,184845.0,2018Abr
2944,TUCURINCA,2842598700,179888.0,2018May
2945,TUCURINCA,2832306700,188059.0,2018Jun
2946,TUCURINCA,2860446100,193380.0,2018Jul
2947,TUCURINCA,2753022200,179758.0,2018Ago
2948,TUCURINCA,2693130700,169771.0,2018Sept
2949,TUCURINCA,2858337200,186504.0,2018Oct
2950,TUCURINCA,2759153800,179904.0,2018Nov
2951,TUCURINCA,3002839300,218307.0,2018Dic
2952,VALENCIA,873931600,112179.0,2016Ene
2953,VALENCIA,730116800,88418.0,2016Feb
2954,VALENCIA,811270000,100468.0,2016Mar
2955,VALENCIA,770638100,94017.0,2016Abr
2956,VALENCIA,785178000,96844.0,2016May
2957,VALENCIA,789758000,94989.0,2016Jun
2958,VALENCIA,832749400,102373.0,2016Jul
2959,VALENCIA,808735600,98478.0,2016Ago
2960,VALENCIA,768450700,92839.0,2016Sep
2961,VALENCIA,811991850,99347.0,2016Oct
2962,VALENCIA,801810000,97008.0,2016Nov
2963,VALENCIA,934011300,115633.0,2016Dic
2964,VALENCIA,915326100,3621.2258064516127,2017Ene
2965,VALENCIA,755449100,3123.535714285714,2017Feb
2966,VALENCIA,825184600,3068.8387096774195,2017Mar
2967,VALENCIA,905116500,3592.5666666666666,2017Abr
2968,VALENCIA,843864550,3211.2580645161293,2017May
2969,VALENCIA,835607100,3263.5666666666666,2017Jun
2970,VALENCIA,856197100,3229.7741935483873,2017Jul
2971,VALENCIA,831606350,3137.0,2017Ago
2972,VALENCIA,779484450,3041.8,2017Sep
2973,VALENCIA,833289950,3173.9032258064517,2017Oct
2974,VALENCIA,816338000,3205.0333333333333,2017Nov
2975,VALENCIA,977224200,3784.2580645161293,2017Dic
2976,VALENCIA,971978650,114506.0,2018Ene
2977,VALENCIA,765932550,86696.0,2018Feb
2978,VALENCIA,894543600,102437.0,2018Mar
2979,VALENCIA,930417350,105465.0,2018Abr
2980,VALENCIA,877941550,99249.0,2018May
2981,VALENCIA,881282450,100226.0,2018Jun
2982,VALENCIA,930497200,105625.0,2018Jul
2983,VALENCIA,886486800,100389.0,2018Ago
2984,VALENCIA,839408700,94410.0,2018Sept
2985,VALENCIA,902214900,102661.0,2018Oct
2986,VALENCIA,894156150,101740.0,2018Nov
2987,VALENCIA,1050933450,120647.0,2018Dic
2988,CEDROS,578263300,75446.0,2016Ene
2989,CEDROS,501883500,61695.0,2016Feb
2990,CEDROS,585395300,72841.0,2016Mar
2991,CEDROS,503644000,61000.0,2016Abr
2992,CEDROS,530609600,64686.0,2016May
2993,CEDROS,559061000,66588.0,2016Jun
2994,CEDROS,560849300,68352.0,2016Jul
2995,CEDROS,546946900,66105.0,2016Ago
2996,CEDROS,534704900,64850.0,2016Sep
2997,CEDROS,560851800,68420.0,2016Oct
2998,CEDROS,552760500,66984.0,2016Nov
2999,CEDROS,599815600,73872.0,2016Dic
3000,CEDROS,598827300,2373.8709677419356,2017Ene
3001,CEDROS,483816100,2023.0,2017Feb
3002,CEDROS,559761100,2057.6774193548385,2017Mar
3003,CEDROS,559498100,2227.6666666666665,2017Abr
3004,CEDROS,491698800,1874.6451612903227,2017May
3005,CEDROS,535334400,2055.766666666667,2017Jun
3006,CEDROS,534894000,2017.1935483870968,2017Jul
3007,CEDROS,369811900,1991.5,2017Ago
3008,CEDROS,0,0.0,2017Sep
3009,CEDROS,0,0.0,2017Oct
3010,CEDROS,0,0.0,2017Nov
3011,CEDROS,0,0.0,2017Dic
3012,CEDROS,0,0.0,2018Ene
3013,CEDROS,0,0.0,2018Feb
3014,CEDROS,0,0.0,2018Mar
3015,CEDROS,0,0.0,2018Abr
3016,CEDROS,0,0.0,2018May
3017,CEDROS,0,0.0,2018Jun
3018,CEDROS,0,0.0,2018Jul
3019,CEDROS,0,0.0,2018Ago
3020,CEDROS,0,0.0,2018Sept
3021,CEDROS,0,0.0,2018Oct
3022,CEDROS,0,0.0,2018Nov
3023,CEDROS,0,0.0,2018Dic
3024,PURGATORIO,937469500,123889.0,2016Ene
3025,PURGATORIO,718555700,89737.0,2016Feb
3026,PURGATORIO,829566900,105636.0,2016Mar
3027,PURGATORIO,693476000,85919.0,2016Abr
3028,PURGATORIO,735940600,92443.0,2016May
3029,PURGATORIO,767762200,96542.0,2016Jun
3030,PURGATORIO,728208400,94673.0,2016Jul
3031,PURGATORIO,753713200,95120.0,2016Ago
3032,PURGATORIO,719074300,89786.0,2016Sep
3033,PURGATORIO,776502400,97696.0,2016Oct
3034,PURGATORIO,754804700,94204.0,2016Nov
3035,PURGATORIO,864006300,110439.0,2016Dic
3036,PURGATORIO,932830500,3806.6129032258063,2017Ene
3037,PURGATORIO,697092900,2979.8214285714284,2017Feb
3038,PURGATORIO,783381200,2993.483870967742,2017Mar
3039,PURGATORIO,882347900,3386.1666666666665,2017Abr
3040,PURGATORIO,819318600,2960.1290322580644,2017May
3041,PURGATORIO,844012600,3230.4,2017Jun
3042,PURGATORIO,861075200,3153.0967741935483,2017Jul
3043,PURGATORIO,578198500,3061.0454545454545,2017Ago
3044,PURGATORIO,0,0.0,2017Sep
3045,PURGATORIO,0,0.0,2017Oct
3046,PURGATORIO,0,0.0,2017Nov
3047,PURGATORIO,0,0.0,2017Dic
3048,PURGATORIO,0,0.0,2018Ene
3049,PURGATORIO,0,0.0,2018Feb
3050,PURGATORIO,0,0.0,2018Mar
3051,PURGATORIO,0,0.0,2018Abr
3052,PURGATORIO,0,0.0,2018May
3053,PURGATORIO,0,0.0,2018Jun
3054,PURGATORIO,0,0.0,2018Jul
3055,PURGATORIO,0,0.0,2018Ago
3056,PURGATORIO,0,0.0,2018Sept
3057,PURGATORIO,0,0.0,2018Oct
3058,PURGATORIO,0,0.0,2018Nov
3059,PURGATORIO,0,0.0,2018Dic
3060,LEBRIJA,1632784850,248170.0,2016Ene
3061,LEBRIJA,1516590650,223071.0,2016Feb
3062,LEBRIJA,1606434800,238804.0,2016Mar
3063,LEBRIJA,907071950,135135.0,2016Abr
3064,LEBRIJA,0,0.0,2016May
3065,LEBRIJA,0,0.0,2016Jun
3066,LEBRIJA,0,0.0,2016Jul
3067,LEBRIJA,0,0.0,2016Ago
3068,LEBRIJA,0,0.0,2016Sep
3069,LEBRIJA,0,0.0,2016Oct
3070,LEBRIJA,0,0.0,2016Nov
3071,LEBRIJA,0,0.0,2016Dic
3072,LEBRIJA,0,0.0,2017Ene
3073,LEBRIJA,0,0.0,2017Feb
3074,LEBRIJA,0,0.0,2017Mar
3075,LEBRIJA,0,0.0,2017Abr
3076,LEBRIJA,0,0.0,2017May
3077,LEBRIJA,0,0.0,2017Jun
3078,LEBRIJA,0,0.0,2017Jul
3079,LEBRIJA,0,0.0,2017Ago
3080,LEBRIJA,0,0.0,2017Sep
3081,LEBRIJA,0,0.0,2017Oct
3082,LEBRIJA,0,0.0,2017Nov
3083,LEBRIJA,0,0.0,2017Dic
3084,LEBRIJA,0,0.0,2018Ene
3085,LEBRIJA,0,0.0,2018Feb
3086,LEBRIJA,0,0.0,2018Mar
3087,LEBRIJA,0,0.0,2018Abr
3088,LEBRIJA,0,0.0,2018May
3089,LEBRIJA,0,0.0,2018Jun
3090,LEBRIJA,0,0.0,2018Jul
3091,LEBRIJA,0,0.0,2018Ago
3092,LEBRIJA,0,0.0,2018Sept
3093,LEBRIJA,0,0.0,2018Oct
3094,LEBRIJA,0,0.0,2018Nov
3095,LEBRIJA,0,0.0,2018Dic
3096,RIONEGRO,1394896500,171327.0,2016Ene
3097,RIONEGRO,1096419550,121789.0,2016Feb
3098,RIONEGRO,1205491550,139172.0,2016Mar
3099,RIONEGRO,636819450,72496.0,2016Abr
3100,RIONEGRO,0,0.0,2016May
3101,RIONEGRO,0,0.0,2016Jun
3102,RIONEGRO,0,0.0,2016Jul
3103,RIONEGRO,0,0.0,2016Ago
3104,RIONEGRO,0,0.0,2016Sep
3105,RIONEGRO,0,0.0,2016Oct
3106,RIONEGRO,0,0.0,2016Nov
3107,RIONEGRO,0,0.0,2016Dic
3108,RIONEGRO,0,0.0,2017Ene
3109,RIONEGRO,0,0.0,2017Feb
3110,RIONEGRO,0,0.0,2017Mar
3111,RIONEGRO,0,0.0,2017Abr
3112,RIONEGRO,0,0.0,2017May
3113,RIONEGRO,0,0.0,2017Jun
3114,RIONEGRO,0,0.0,2017Jul
3115,RIONEGRO,0,0.0,2017Ago
3116,RIONEGRO,0,0.0,2017Sep
3117,RIONEGRO,0,0.0,2017Oct
3118,RIONEGRO,0,0.0,2017Nov
3119,RIONEGRO,0,0.0,2017Dic
3120,RIONEGRO,0,0.0,2018Ene
3121,RIONEGRO,0,0.0,2018Feb
3122,RIONEGRO,0,0.0,2018Mar
3123,RIONEGRO,0,0.0,2018Abr
3124,RIONEGRO,0,0.0,2018May
3125,RIONEGRO,0,0.0,2018Jun
3126,RIONEGRO,0,0.0,2018Jul
3127,RIONEGRO,0,0.0,2018Ago
3128,RIONEGRO,0,0.0,2018Sept
3129,RIONEGRO,0,0.0,2018Oct
3130,RIONEGRO,0,0.0,2018Nov
3131,RIONEGRO,0,0.0,2018Dic
3132,CIRILO,0,0.0,2016Ene
3133,CIRILO,0,0.0,2016Feb
3134,CIRILO,0,0.0,2016Mar
3135,CIRILO,0,0.0,2016Abr
3136,CIRILO,0,0.0,2016May
3137,CIRILO,0,0.0,2016Jun
3138,CIRILO,0,0.0,2016Jul
3139,CIRILO,0,0.0,2016Ago
3140,CIRILO,0,0.0,2016Sep
3141,CIRILO,0,0.0,2016Oct
3142,CIRILO,0,0.0,2016Nov
3143,CIRILO,0,0.0,2016Dic
3144,CIRILO,0,0.0,2017Ene
3145,CIRILO,0,0.0,2017Feb
3146,CIRILO,0,0.0,2017Mar
3147,CIRILO,0,0.0,2017Abr
3148,CIRILO,0,0.0,2017May
3149,CIRILO,0,0.0,2017Jun
3150,CIRILO,0,0.0,2017Jul
3151,CIRILO,0,0.0,2017Ago
3152,CIRILO,0,0.0,2017Sep
3153,CIRILO,0,0.0,2017Oct
3154,CIRILO,0,0.0,2017Nov
3155,CIRILO,0,0.0,2017Dic
3156,CIRILO,0,0.0,2018Ene
3157,CIRILO,0,0.0,2018Feb
3158,CIRILO,0,0.0,2018Mar
3159,CIRILO,0,0.0,2018Abr
3160,CIRILO,0,0.0,2018May
3161,CIRILO,0,0.0,2018Jun
3162,CIRILO,0,0.0,2018Jul
3163,CIRILO,0,0.0,2018Ago
3164,CIRILO,0,0.0,2018Sept
3165,CIRILO,546297500,54938.0,2018Oct
3166,CIRILO,481800000,49415.0,2018Nov
3167,CIRILO,567010300,60411.0,2018Dic
3168,AMAGA,1723802500,226676.0,2016Ene
3169,AMAGA,1559518400,188467.0,2016Feb
3170,AMAGA,1842971250,226552.0,2016Mar
3171,AMAGA,1633986600,196195.0,2016Abr
3172,AMAGA,1775509350,219106.0,2016May
3173,AMAGA,1676150150,210008.0,2016Jun
3174,AMAGA,1696085700,217154.0,2016Jul
3175,AMAGA,1867129350,231049.0,2016Ago
3176,AMAGA,1601802800,199433.0,2016Sep
3177,AMAGA,1711778700,217315.0,2016Oct
3178,AMAGA,1619610800,201518.0,2016Nov
3179,AMAGA,1864110800,238203.0,2016Dic
3180,AMAGA,1874218800,7537.548387096775,2017Ene
3181,AMAGA,1571031750,6637.821428571428,2017Feb
3182,AMAGA,1705003600,6573.967741935484,2017Mar
3183,AMAGA,1795704000,7155.433333333333,2017Abr
3184,AMAGA,1771529850,6743.806451612903,2017May
3185,AMAGA,1842385800,7276.9,2017Jun
3186,AMAGA,1901705000,7347.258064516129,2017Jul
3187,AMAGA,1808113500,7010.258064516129,2017Ago
3188,AMAGA,1548714300,6116.366666666667,2017Sep
3189,AMAGA,1823240100,6984.903225806452,2017Oct
3190,AMAGA,1855354050,7346.266666666666,2017Nov
3191,AMAGA,2163210550,8423.870967741936,2017Dic
3192,AMAGA,2100717800,2100717800.0,2018Ene
3193,AMAGA,1663976350,1663976350.0,2018Feb
3194,AMAGA,2030450300,2030450300.0,2018Mar
3195,AMAGA,1821062100,1821062100.0,2018Abr
3196,AMAGA,1226332200,1226332200.0,2018May
3197,AMAGA,1530527600,1530527600.0,2018Jun
3198,AMAGA,1773198150,1773198150.0,2018Jul
3199,AMAGA,1899270950,1899270950.0,2018Ago
3200,AMAGA,1758902300,1758902300.0,2018Sept
3201,AMAGA,1852465800,1852465800.0,2018Oct
3202,AMAGA,1866120750,1866120750.0,2018Nov
3203,AMAGA,2185983800,2185983800.0,2018Dic
3204,LA PINTADA,231630400,29014.0,2016Ene
3205,LA PINTADA,198633400,22854.0,2016Feb
3206,LA PINTADA,294707100,35457.0,2016Mar
3207,LA PINTADA,278149100,32762.0,2016Abr
3208,LA PINTADA,264830700,31673.0,2016May
3209,LA PINTADA,313082400,37547.0,2016Jun
3210,LA PINTADA,348422700,41692.0,2016Jul
3211,LA PINTADA,547876500,61968.0,2016Ago
3212,LA PINTADA,402871700,49057.0,2016Sep
3213,LA PINTADA,401896300,49555.0,2016Oct
3214,LA PINTADA,262589100,29848.0,2016Nov
3215,LA PINTADA,262356050,30365.0,2016Dic
3216,LA PINTADA,397425900,1284.4193548387098,2017Ene
3217,LA PINTADA,731856600,1861.392857142857,2017Feb
3218,LA PINTADA,424246300,1171.8387096774193,2017Mar
3219,LA PINTADA,394822700,1201.4333333333334,2017Abr
3220,LA PINTADA,381316500,1046.8387096774193,2017May
3221,LA PINTADA,376311100,1207.6333333333334,2017Jun
3222,LA PINTADA,336495200,1083.774193548387,2017Jul
3223,LA PINTADA,336724300,1081.3548387096773,2017Ago
3224,LA PINTADA,330455800,1053.7333333333333,2017Sep
3225,LA PINTADA,351518600,1087.3548387096773,2017Oct
3226,LA PINTADA,323426700,1044.6,2017Nov
3227,LA PINTADA,364436700,1196.0645161290322,2017Dic
3228,LA PINTADA,395106400,39843.0,2018Ene
3229,LA PINTADA,323835400,29903.0,2018Feb
3230,LA PINTADA,366588400,36662.0,2018Mar
3231,LA PINTADA,367128900,34652.0,2018Abr
3232,LA PINTADA,581121400,52407.0,2018May
3233,LA PINTADA,540215300,44221.0,2018Jun
3234,LA PINTADA,525201200,42558.0,2018Jul
3235,LA PINTADA,626835500,47553.0,2018Ago
3236,LA PINTADA,769451000,55171.0,2018Sept
3237,LA PINTADA,421075300,37926.0,2018Oct
3238,LA PINTADA,489038800,39985.0,2018Nov
3239,LA PINTADA,498330200,42729.0,2018Dic
3240,PRIMAVERA,1883315400,209178.0,2016Ene
3241,PRIMAVERA,1407638200,136130.0,2016Feb
3242,PRIMAVERA,1655287500,170204.0,2016Mar
3243,PRIMAVERA,1280207000,121431.0,2016Abr
3244,PRIMAVERA,1497498600,150072.0,2016May
3245,PRIMAVERA,1334512800,137829.0,2016Jun
3246,PRIMAVERA,1376061800,145076.0,2016Jul
3247,PRIMAVERA,1530565500,141061.0,2016Ago
3248,PRIMAVERA,1333764700,119460.0,2016Sep
3249,PRIMAVERA,1534149400,146553.0,2016Oct
3250,PRIMAVERA,1599362100,158726.0,2016Nov
3251,PRIMAVERA,1881920400,196501.0,2016Dic
3252,PRIMAVERA,1995735900,6742.677419354839,2017Ene
3253,PRIMAVERA,1513470300,5012.964285714285,2017Feb
3254,PRIMAVERA,1630429200,4962.258064516129,2017Mar
3255,PRIMAVERA,1759383000,5816.2,2017Abr
3256,PRIMAVERA,1609343500,4962.096774193548,2017May
3257,PRIMAVERA,1828708100,5807.7,2017Jun
3258,PRIMAVERA,1853839200,5716.193548387097,2017Jul
3259,PRIMAVERA,1840075100,5646.8387096774195,2017Ago
3260,PRIMAVERA,1678646200,5179.533333333334,2017Sep
3261,PRIMAVERA,1823053900,5625.451612903225,2017Oct
3262,PRIMAVERA,1745296500,5555.1,2017Nov
3263,PRIMAVERA,2053300100,6758.193548387097,2017Dic
3264,PRIMAVERA,2082435500,208437.0,2018Ene
3265,PRIMAVERA,1545740600,138205.0,2018Feb
3266,PRIMAVERA,1882027000,177809.0,2018Mar
3267,PRIMAVERA,1768313000,159993.0,2018Abr
3268,PRIMAVERA,1806921500,167315.0,2018May
3269,PRIMAVERA,1841323200,177063.0,2018Jun
3270,PRIMAVERA,2026458300,189962.0,2018Jul
3271,PRIMAVERA,2017494800,183690.0,2018Ago
3272,PRIMAVERA,1739568400,154854.0,2018Sept
3273,PRIMAVERA,1926931600,175992.0,2018Oct
3274,PRIMAVERA,1844804700,169323.0,2018Nov
3275,PRIMAVERA,2132179900,206170.0,2018Dic
3276,ACAPULCO,734081100,97515.0,2016Ene
3277,ACAPULCO,599925400,76217.0,2016Feb
3278,ACAPULCO,670704200,86264.0,2016Mar
3279,ACAPULCO,588188700,75724.0,2016Abr
3280,ACAPULCO,646357200,83620.0,2016May
3281,ACAPULCO,661336500,83344.0,2016Jun
3282,ACAPULCO,699778100,90354.0,2016Jul
3283,ACAPULCO,691698200,86790.0,2016Ago
3284,ACAPULCO,658577400,82716.0,2016Sep
3285,ACAPULCO,709349700,88979.0,2016Oct
3286,ACAPULCO,706227000,90183.0,2016Nov
3287,ACAPULCO,803528400,103942.0,2016Dic
3288,ACAPULCO,826667600,3343.483870967742,2017Ene
3289,ACAPULCO,667394100,2838.6428571428573,2017Feb
3290,ACAPULCO,760795600,2868.032258064516,2017Mar
3291,ACAPULCO,762151800,3005.9666666666667,2017Abr
3292,ACAPULCO,763950500,2912.967741935484,2017May
3293,ACAPULCO,742053600,2903.6666666666665,2017Jun
3294,ACAPULCO,801009500,2921.3225806451615,2017Jul
3295,ACAPULCO,767779200,2767.7419354838707,2017Ago
3296,ACAPULCO,702351000,2589.0666666666666,2017Sep
3297,ACAPULCO,717103900,2559.6129032258063,2017Oct
3298,ACAPULCO,816278700,2998.9666666666667,2017Nov
3299,ACAPULCO,919063600,3472.516129032258,2017Dic
3300,ACAPULCO,1354646000,139093.0,2018Ene
3301,ACAPULCO,1552919150,136699.0,2018Feb
3302,ACAPULCO,1430949000,129099.0,2018Mar
3303,ACAPULCO,1107747800,109589.0,2018Abr
3304,ACAPULCO,1217613100,120429.0,2018May
3305,ACAPULCO,1584564500,112631.0,2018Jun
3306,ACAPULCO,1925055900,121432.0,2018Jul
3307,ACAPULCO,1927190700,119666.0,2018Ago
3308,ACAPULCO,1712171500,106213.0,2018Sept
