Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
EL ALBERGUE,OLAYA HERRERA,11.3313862648598,True,CAROLINA DEL PRINCIPE,53.7923727867728,ALI PIEDRAHITA,66.8400184019376,OLAYA HERRERA,11.3313862648598,JOSE M. CORDOVA,20.2136473691643,Internacional
LA CHINA,NUEVA ROMA,24.8350903993279,True,NUEVA ROMA,24.8350903993279,LAS BRUJAS,105.682789545945,ALFONSO LOPEZ PUMAREJO,152.707894794438,ERNESTO CORTISSOZ,106.792757558133,Aeródromo
LA UNIÓN,RANCHO COLIBRI - CA,8.84986886891456,True,RANCHO COLIBRI - CA,8.84986886891456,FARFAN HERIBERTO GIL MAR,50.7530255941248,LA NUBIA,89.2208792811352,MATECAÑA,50.5673613012967,Aeródromo
BETANIA,BUENAVENTURA-GERARDO TOBAR LOPEZ,38.9934904450945,True,LOPEZ DE MICAI,60.5777949308403,FARFAN HERIBERTO GIL MAR,119.688152848807,BUENAVENTURA-GERARDO TOBAR LOPEZ,38.9934904450945,ALFONSO BONILLA ARAGON,81.986263594326,Nacional
SAN LUIS,EL EMBRUJO,99.5733843375953,False,NUEVA FORTUNA,702.458597993948,CAPURGANA,644.450758293676,EL EMBRUJO,99.5733843375953,RAFAEL NUÑEZ,714.344060045169,Sin cobertura
BETULIA,LAS BRUJAS,8.04050313606233,True,BARACOA,43.5936982851642,LAS BRUJAS,8.04050313606233,LOS GARZONES,81.1572426689403,RAFAEL NUÑEZ,133.271939446231,Regional
ALTAMIRA,HORIZONTES,13.7427968187756,True,HORIZONTES,13.7427968187756,COLONIZADORES,129.290417558113,YARIGUIES,87.1391858081435,PALONEGRO,30.1736314786314,Internacional
CIUDAD BOLÍVAR,VOLAR COLOMBIA,47.0773689740191,False,VOLAR COLOMBIA,47.0773689740191,ALI PIEDRAHITA,54.6609020694637,OLAYA HERRERA,62.9793098732789,JOSE M. CORDOVA,74.8423030995294,Sin cobertura
SAN BERNARDO DE LOS FARALLONES,VOLAR COLOMBIA,47.2617839656756,False,VOLAR COLOMBIA,47.2617839656756,ALI PIEDRAHITA,59.9266277805697,OLAYA HERRERA,67.400862137639,JOSE M. CORDOVA,78.3624784895475,Sin cobertura
ALFONSO LÓPEZ (SAN GREGORIO),VOLAR COLOMBIA,41.4527876026023,False,VOLAR COLOMBIA,41.4527876026023,ALI PIEDRAHITA,52.1273254056041,OLAYA HERRERA,54.2954657046344,JOSE M. CORDOVA,66.1934018564185,Sin cobertura
VILLA ALEGRÍA,VOLAR COLOMBIA,45.4365211880556,False,VOLAR COLOMBIA,45.4365211880556,ALI PIEDRAHITA,62.1166879693981,OLAYA HERRERA,67.4790574613552,JOSE M. CORDOVA,77.8685815881793,Sin cobertura
EL CABRERO - BOLÍVAR ARRIBA,VOLAR COLOMBIA,48.9531766655606,False,VOLAR COLOMBIA,48.9531766655606,ALI PIEDRAHITA,52.5994866693215,OLAYA HERRERA,63.0646582878533,JOSE M. CORDOVA,75.4433920820253,Sin cobertura
BRICEÑO,LOS FERIA GIRON,4.52680308467075,True,LOS FERIA GIRON,4.52680308467075,SANTIAGO VILA,26.4773809615744,PERALES,18.2855198952943,MATECAÑA,97.3653093431982,Nacional
BERLÍN (PUEBLO NUEVO),LA PROVIDENCIA,12.7035183325734,True,LA PROVIDENCIA,12.7035183325734,EL PINDO,98.390590280091,OLAYA HERRERA,98.7290159682206,JOSE M. CORDOVA,107.235316259457,Aeródromo
EL ROBLAL,LA PROVIDENCIA,15.5896117050109,True,LA PROVIDENCIA,15.5896117050109,EL PINDO,94.2932400176857,OLAYA HERRERA,101.994625544318,JOSE M. CORDOVA,109.711008775685,Aeródromo
LAS AURAS,SANTA RITA DE ITUANGO,19.0749938919873,True,SANTA RITA DE ITUANGO,19.0749938919873,EL PINDO,87.0596793379769,OLAYA HERRERA,108.553939892081,JOSE M. CORDOVA,114.903980366279,Aeródromo
TRAVESIAS,LA PROVIDENCIA,17.2935255841382,True,LA PROVIDENCIA,17.2935255841382,EL PINDO,94.4306299523976,OLAYA HERRERA,101.605354471925,JOSE M. CORDOVA,109.045335899502,Aeródromo
BURITICÁ,FRONTINO EL PLATEADO,26.3904343094007,True,FRONTINO EL PLATEADO,26.3904343094007,ALI PIEDRAHITA,50.6836141456655,OLAYA HERRERA,65.6551508384448,JOSE M. CORDOVA,81.71901211225,Aeródromo
EL NARANJO,EDGAR CALDAS POTES-CA,30.140036658847,True,EDGAR CALDAS POTES-CA,30.140036658847,FARFAN HERIBERTO GIL MAR,64.8595384731529,BUENAVENTURA-GERARDO TOBAR LOPEZ,30.6087791932018,ALFONSO BONILLA ARAGON,45.6165881423575,Nacional
GUARCO,FRONTINO EL PLATEADO,22.6212492399902,True,FRONTINO EL PLATEADO,22.6212492399902,ALI PIEDRAHITA,49.6155606689035,OLAYA HERRERA,68.4297904524465,JOSE M. CORDOVA,84.8534441968401,Aeródromo
TABACAL,FRONTINO EL PLATEADO,27.260806406142,True,FRONTINO EL PLATEADO,27.260806406142,ALI PIEDRAHITA,58.8041758820392,OLAYA HERRERA,74.3036521502414,JOSE M. CORDOVA,89.6424103785413,Aeródromo
LLANOS DE URARCO,FRONTINO EL PLATEADO,32.9011058868994,True,FRONTINO EL PLATEADO,32.9011058868994,ALI PIEDRAHITA,69.4358241089477,OLAYA HERRERA,84.8207272984921,JOSE M. CORDOVA,99.3173733710377,Aeródromo
LA ANGELINA,FRONTINO EL PLATEADO,33.1071303907377,True,FRONTINO EL PLATEADO,33.1071303907377,ALI PIEDRAHITA,52.0978697864375,OLAYA HERRERA,59.9093875623363,JOSE M. CORDOVA,75.3546177734654,Aeródromo
LA MARIELA,TUCANES - CA.,21.9283283371804,True,TUCANES - CA.,21.9283283371804,FARFAN HERIBERTO GIL MAR,57.6274893391195,PERALES,69.376862006638,MATECAÑA,56.8098356343673,Aeródromo
CÁCERES,SANTA RITA DE ITUANGO,39.540595073452,True,SANTA RITA DE ITUANGO,39.540595073452,EL PINDO,45.0001241420705,LOS GARZONES,147.991080404404,JOSE M. CORDOVA,157.402410383702,Aeródromo
EL JARDÍN (TAMANÁ),JUAN H.WHITE,24.4903322277761,True,SANTA RITA DE ITUANGO,61.2692814548589,JUAN H.WHITE,24.4903322277761,LOS GARZONES,134.524808290525,JOSE M. CORDOVA,177.812718729092,Regional
GUARUMO,JUAN H.WHITE,12.875955011013,True,LA ATARRAYA - CA.,49.7320604208966,JUAN H.WHITE,12.875955011013,LOS GARZONES,127.515978034586,JOSE M. CORDOVA,189.196761733037,Regional
MANIZALES,LAS BRUJAS,20.3885428566396,True,BARACOA,29.5503651099383,LAS BRUJAS,20.3885428566396,LOS GARZONES,99.7546768175897,RAFAEL NUÑEZ,127.706385713724,Regional
PUERTO BÉLGICA,JUAN H.WHITE,35.0039562408544,True,SANTA RITA DE ITUANGO,51.6191573178189,JUAN H.WHITE,35.0039562408544,LOS GARZONES,141.962699656868,JOSE M. CORDOVA,167.554341553442,Regional
PIAMONTE,"MARCO FIDEL SUAREZ  ""AFB""",6.72655667862274,True,"MARCO FIDEL SUAREZ  ""AFB""",6.72655667862274,FARFAN HERIBERTO GIL MAR,77.6859247504445,BUENAVENTURA-GERARDO TOBAR LOPEZ,61.5632188913462,ALFONSO BONILLA ARAGON,20.3753396331822,Internacional
RÍO MAN,JUAN H.WHITE,2.83663243565952,True,LA ATARRAYA - CA.,39.8912843319902,JUAN H.WHITE,2.83663243565952,LOS GARZONES,119.099336692451,JOSE M. CORDOVA,199.336954137067,Regional
LAS PAMPAS,JUAN H.WHITE,29.2394426349727,True,SANTA RITA DE ITUANGO,56.6310059711575,JUAN H.WHITE,29.2394426349727,LOS GARZONES,137.473083786316,JOSE M. CORDOVA,173.26823088326,Regional
NICARAGUA,EL PINDO,27.2881361698068,True,SANTA RITA DE ITUANGO,51.1674391061772,EL PINDO,27.2881361698068,LOS GARZONES,130.536236066189,JOSE M. CORDOVA,174.638578550845,Regional
PUERTO SANTO,EL CEBRUNO,22.3321889081158,True,EL CEBRUNO,22.3321889081158,EL PINDO,50.8724253523917,LOS GARZONES,72.2451279656872,RAFAEL NUÑEZ,226.547601287184,Aeródromo
CAICEDO,ALI PIEDRAHITA,19.5171924205833,True,FRONTINO EL PLATEADO,39.569538353275,ALI PIEDRAHITA,19.5171924205833,OLAYA HERRERA,48.0096016477363,JOSE M. CORDOVA,67.4316340099829,Regional
CALDAS,MUZO,27.3773033728216,True,MUZO,27.3773033728216,ALBERTO LLERAS CAMARGO,100.046674094323,VANGUARDIA,156.621025959166,EL DORADO,99.82337352323,Aeródromo
EL CAÑO,OLAYA HERRERA,13.7017383962759,True,VOLAR COLOMBIA,37.3931048307547,ALI PIEDRAHITA,60.4613713865009,OLAYA HERRERA,13.7017383962759,JOSE M. CORDOVA,24.8648688287403,Internacional
LA RAYA,RIOSUCIO,20.1941275655003,True,RIOSUCIO,20.1941275655003,ALCIDES FERNANDEZ,123.148494292987,ANTONIO ROLDAN BETANCOURT,74.4311672095388,JOSE M. CORDOVA,242.582716549955,Aeródromo
LA MIEL,CRUZ VERDE,4.3663987861114,True,CRUZ VERDE,4.3663987861114,SANTIAGO VILA,35.7295252610889,PERALES,7.23475282653313,MATECAÑA,86.1944415069323,Nacional
LA CORRALITA,OLAYA HERRERA,15.0697943896903,True,VOLAR COLOMBIA,35.0615512381592,ALI PIEDRAHITA,63.3267032032627,OLAYA HERRERA,15.0697943896903,JOSE M. CORDOVA,23.4636577958891,Internacional
EL RAIZAL,LA ELVIRA,24.0039976277097,True,LA ELVIRA,24.0039976277097,CONDOTO MANDINGA,69.6591494068033,LA NUBIA,82.2727401153254,MATECAÑA,46.054724569901,Aeródromo
LA CLARA,PUERTO NARE,12.6464720647792,True,PUERTO NARE,12.6464720647792,MORELA,42.9041852538725,OLAYA HERRERA,97.9297822927479,JOSE M. CORDOVA,79.5659336798789,Aeródromo
LA QUIEBRA,LA ELVIRA,15.6903159079819,True,LA ELVIRA,15.6903159079819,FARFAN HERIBERTO GIL MAR,60.4663024070807,LA NUBIA,83.9912965099939,MATECAÑA,45.7653557424318,Aeródromo
LA SALADA PARTE BAJA,OLAYA HERRERA,19.3384598711219,True,VOLAR COLOMBIA,30.8205135578609,ALI PIEDRAHITA,64.8802152167739,OLAYA HERRERA,19.3384598711219,JOSE M. CORDOVA,25.6782975510897,Internacional
LA TOLVA,OLAYA HERRERA,18.6559029474018,True,VOLAR COLOMBIA,32.0259551577093,ALI PIEDRAHITA,63.0784898782714,OLAYA HERRERA,18.6559029474018,JOSE M. CORDOVA,26.4799989615047,Internacional
LA VALERIA,OLAYA HERRERA,15.49242609679,True,VOLAR COLOMBIA,35.915547897612,ALI PIEDRAHITA,60.3775079218095,OLAYA HERRERA,15.49242609679,JOSE M. CORDOVA,26.1013582655147,Internacional
LA AGUACATALA,OLAYA HERRERA,14.2477153362989,True,VOLAR COLOMBIA,36.9613929975123,ALI PIEDRAHITA,60.3877320861076,OLAYA HERRERA,14.2477153362989,JOSE M. CORDOVA,25.2674927841399,Internacional
LA CHUSCALA,OLAYA HERRERA,16.2289265136498,True,VOLAR COLOMBIA,34.638983612024,ALI PIEDRAHITA,61.7232460113456,OLAYA HERRERA,16.2289265136498,JOSE M. CORDOVA,25.6071648534922,Internacional
SALINAS,OLAYA HERRERA,19.8588253434637,True,VOLAR COLOMBIA,32.0249623348152,ALI PIEDRAHITA,61.1159072685814,OLAYA HERRERA,19.8588253434637,JOSE M. CORDOVA,28.873801821523,Internacional
CAMPAMENTO,CAROLINA DEL PRINCIPE,28.3633293900059,True,CAROLINA DEL PRINCIPE,28.3633293900059,REMEDIOS OTU,64.3789244129619,OLAYA HERRERA,90.4015719310243,JOSE M. CORDOVA,91.6988050462514,Aeródromo
LA CHIQUITA,LA JAGUA,25.4928963986491,True,LA JAGUA,25.4928963986491,CONTADOR,79.5757322673263,GUSTAVO ARTUNDUAGA PAREDES,77.0420966447347,BENITO SALAS,78.217867663402,Aeródromo
LA SOLITA,EL RIO,31.1785089875265,True,EL RIO,31.1785089875265,REMEDIOS OTU,62.2124612640389,OLAYA HERRERA,99.4058585078771,JOSE M. CORDOVA,100.705975753961,Aeródromo
LLANADAS,EL ALGARROBO,34.4656035368259,True,EL ALGARROBO,34.4656035368259,LAS BRUJAS,44.379120278338,LOS GARZONES,54.1527848271219,RAFAEL NUÑEZ,168.210921715646,Aeródromo
CAÑASGORDAS,FRONTINO EL PLATEADO,13.2873719202905,True,FRONTINO EL PLATEADO,13.2873719202905,ALI PIEDRAHITA,49.5332666417126,OLAYA HERRERA,77.3029143342836,JOSE M. CORDOVA,94.3802503484494,Aeródromo
BUENOS AIRES - PARTE ALTA,FRONTINO EL PLATEADO,15.1179025751775,True,FRONTINO EL PLATEADO,15.1179025751775,ALI PIEDRAHITA,46.6674248429594,OLAYA HERRERA,72.8646969669434,JOSE M. CORDOVA,90.0174633681301,Aeródromo
CESTILLAL,MATECAÑA,9.64040680670776,True,HOTEL DEL CAMPO - CA,14.2841183862386,FARFAN HERIBERTO GIL MAR,87.4061516165102,LA NUBIA,46.4916159805124,MATECAÑA,9.64040680670776,Internacional
JUNTAS DE URAMITA,FRONTINO EL PLATEADO,25.5398527264582,True,FRONTINO EL PLATEADO,25.5398527264582,ALI PIEDRAHITA,67.146013298656,OLAYA HERRERA,91.8967925953094,JOSE M. CORDOVA,107.684643205375,Aeródromo
SAN PASCUAL,FRONTINO EL PLATEADO,17.6278579998268,True,FRONTINO EL PLATEADO,17.6278579998268,ALI PIEDRAHITA,58.644447065848,OLAYA HERRERA,86.0031726594194,JOSE M. CORDOVA,102.522527931191,Aeródromo
VILLA VICTORIA,FRONTINO EL PLATEADO,26.1801852711743,True,FRONTINO EL PLATEADO,26.1801852711743,ALI PIEDRAHITA,67.7388020423006,OLAYA HERRERA,92.1702659073988,JOSE M. CORDOVA,107.889262365353,Aeródromo
CARACOLÍ,SAN JUAN DEL CESAR,24.2872879467639,True,SAN JUAN DEL CESAR,24.2872879467639,JORGE ISAACS (LA MINA),172.765802584992,ALFONSO LOPEZ PUMAREJO,61.7317308686098,ALMIRANTE PADILLA,65.0309464162872,Aeródromo
CARAMANTA,VOLAR COLOMBIA,25.4209441441489,True,VOLAR COLOMBIA,25.4209441441489,JOSE CELESTINO,92.0719846211805,LA NUBIA,60.9245664789431,JOSE M. CORDOVA,72.7195287890853,Aeródromo
ALEGRÍAS,MATECAÑA,9.73198566196388,True,HOTEL DEL CAMPO - CA,21.9860413788658,FARFAN HERIBERTO GIL MAR,95.3007535882576,LA NUBIA,38.3760748791386,MATECAÑA,9.73198566196388,Internacional
SUCRE,EL ALGARROBO,50.2069570282403,False,EL ALGARROBO,50.2069570282403,LAS BRUJAS,84.6295932005439,LOS GARZONES,121.192147561095,RAFAEL NUÑEZ,200.857773984711,Sin cobertura
CAREPA,LOS ALMENDROS,5.91551425527197,True,LOS ALMENDROS,5.91551425527197,ALCIDES FERNANDEZ,107.105338753725,ANTONIO ROLDAN BETANCOURT,9.39102505093964,JOSE M. CORDOVA,222.977175737506,Nacional
PIEDRAS BLANCAS,LAS BRUJAS,22.1202712778655,True,COVEÑAS,42.341659301049,LAS BRUJAS,22.1202712778655,LOS GARZONES,60.9085228456431,RAFAEL NUÑEZ,142.87594416939,Regional
ZUNGO EMBARCADERO - PUEBLO NUEVO,ANTONIO ROLDAN BETANCOURT,4.66583243336112,True,LOS PLANES,10.4483495328615,ALCIDES FERNANDEZ,93.1836541182049,ANTONIO ROLDAN BETANCOURT,4.66583243336112,JOSE M. CORDOVA,236.869795754146,Nacional
ZUNGO EMBARCADERO - 11 DE NOVIEMBRE,ANTONIO ROLDAN BETANCOURT,4.37389289490182,True,LOS PLANES,9.92790603367341,ALCIDES FERNANDEZ,93.5419308909609,ANTONIO ROLDAN BETANCOURT,4.37389289490182,JOSE M. CORDOVA,236.520773336599,Nacional
CASA VERDE,GUSTAVO ROJAS PINILLA,24.0792206541393,True,GUSTAVO ROJAS PINILLA,24.0792206541393,ALBERTO LLERAS CAMARGO,66.4380232756667,EL ALCARAVAN,123.060778551143,EL DORADO,104.908438721442,Aeródromo
EL ENCANTO,EL ENCANTO,0.865012497356612,True,EL ENCANTO,0.865012497356612,VIRGILIO BARCO VARGAS,55.6100836435785,TRES DE MAYO,443.360568809524,ALFREDO VASQUEZ COBO,453.422237498396,Aeródromo
ZUNGO EMBARCADERO - 28 DE OCTUBRE,ANTONIO ROLDAN BETANCOURT,5.2001564386171,True,LOS PLANES,10.8935800305167,ALCIDES FERNANDEZ,92.6402713548268,ANTONIO ROLDAN BETANCOURT,5.2001564386171,JOSE M. CORDOVA,237.411775773699,Nacional
BELENCITO,ALBERTO LLERAS CAMARGO,14.126523812014,True,PAIPA JUAN JOSE RONDON,24.1990877188051,ALBERTO LLERAS CAMARGO,14.126523812014,EL ALCARAVAN,75.1632648296483,PALONEGRO,154.057310358556,Regional
BOSQUES DE LOS ALMENDROS,LOS ALMENDROS,2.12394918555657,True,LOS ALMENDROS,2.12394918555657,ALCIDES FERNANDEZ,104.465829484868,ANTONIO ROLDAN BETANCOURT,7.7768509781408,JOSE M. CORDOVA,225.761975739754,Nacional
CAREPITA CANALUNO,ANTONIO ROLDAN BETANCOURT,4.70032395786105,True,LOS ALMENDROS,11.5638382369411,ALCIDES FERNANDEZ,93.5391451646475,ANTONIO ROLDAN BETANCOURT,4.70032395786105,JOSE M. CORDOVA,236.506258751897,Nacional
SACRAMENTO LA LUCHA,LOS ALMENDROS,2.31423422646892,True,LOS ALMENDROS,2.31423422646892,ALCIDES FERNANDEZ,103.621625367137,ANTONIO ROLDAN BETANCOURT,6.58347327632911,JOSE M. CORDOVA,226.542141796177,Nacional
EL CARMEN DE VIBORAL,JOSE M. CORDOVA,13.1495578737239,True,VOLAR COLOMBIA,45.5245685543007,ALI PIEDRAHITA,93.0478620650261,OLAYA HERRERA,31.9870138961915,JOSE M. CORDOVA,13.1495578737239,Internacional
AGUAS CLARAS,MALVINAS,11.8799660599463,True,MALVINAS,11.8799660599463,SAN MARTIN,31.7816174089242,VANGUARDIA,81.9510019699805,EL DORADO,140.333345945073,Regional
LA CHAPA,LAS ACACIAS,12.5027738825905,True,LAS ACACIAS,12.5027738825905,JOSE CELESTINO,98.6793010183578,VANGUARDIA,107.109761130073,EL DORADO,41.4881279854158,Aeródromo
CAMPO ALEGRE,KAMANAOS,94.1423794040347,False,KAMANAOS,94.1423794040347,FABIO A. LEON BENTLEY,152.157296059489,EL ALCARAVAN,536.327087606739,EL DORADO,651.609949419789,Sin cobertura
LA AURORA - LAS BRISAS,JOSE M. CORDOVA,13.862443360223,True,VOLAR COLOMBIA,46.1205210651242,ALI PIEDRAHITA,93.9445699500135,OLAYA HERRERA,32.8195000708044,JOSE M. CORDOVA,13.862443360223,Internacional
CAROLINA DEL PRÍNCIPE,CAROLINA DEL PRINCIPE,0.863587276926074,True,CAROLINA DEL PRINCIPE,0.863587276926074,REMEDIOS OTU,70.1972410908728,OLAYA HERRERA,65.6707609702192,JOSE M. CORDOVA,64.3166725712933,Aeródromo
CAUCASIA,JUAN H.WHITE,1.04109145249416,True,LA ATARRAYA - CA.,36.0768859228775,JUAN H.WHITE,1.04109145249416,LOS GARZONES,116.74678512141,JOSE M. CORDOVA,203.100350193575,Regional
CUTURÚ,EL TOMIN,14.7100429809963,True,BONAIRE  - CA,68.507837603992,EL TOMIN,14.7100429809963,YARIGUIES,133.365153168822,JOSE M. CORDOVA,187.388347004673,Regional
MARGENTO,JUAN H.WHITE,27.9775947011494,True,BONAIRE  - CA,29.6942503158947,JUAN H.WHITE,27.9775947011494,LOS GARZONES,129.956899836073,JOSE M. CORDOVA,214.439761231057,Regional
PALANCA,JUAN H.WHITE,19.9280565083697,True,BONAIRE  - CA,30.778580439343,JUAN H.WHITE,19.9280565083697,LOS GARZONES,126.551522954931,JOSE M. CORDOVA,209.891423142101,Regional
PALOMAR,RANCHO GRANDE,18.764554479765,True,RANCHO GRANDE,18.764554479765,SANTIAGO VILA,55.4619034093268,PERALES,20.3736424163316,MATECAÑA,66.7747442162261,Nacional
SANTA ROSITA,LAS ACACIAS,17.0545608989013,True,LAS ACACIAS,17.0545608989013,ALBERTO LLERAS CAMARGO,107.242243069108,VANGUARDIA,105.516286207384,EL DORADO,62.8493593061693,Aeródromo
PUERTO TRIANA,EL TOMIN,13.4150829407998,True,BONAIRE  - CA,69.0793024166078,EL TOMIN,13.4150829407998,YARIGUIES,140.438204180142,JOSE M. CORDOVA,178.779095484983,Regional
LA ILUSIÓN,JUAN H.WHITE,13.1726436560913,True,LA ATARRAYA - CA.,29.3992572098288,JUAN H.WHITE,13.1726436560913,LOS GARZONES,120.393467900725,JOSE M. CORDOVA,209.689366421888,Regional
CACERÍ,EL TOMIN,26.4169071224306,True,BONAIRE  - CA,55.3314065924413,EL TOMIN,26.4169071224306,LOS GARZONES,150.514357965905,JOSE M. CORDOVA,190.121808845391,Regional
EL PANDO,JUAN H.WHITE,24.0225467611936,True,BONAIRE  - CA,54.7113005634888,JUAN H.WHITE,24.0225467611936,LOS GARZONES,141.616534500733,JOSE M. CORDOVA,185.279010464246,Regional
EL CHINO,JUAN H.WHITE,12.3546893284865,True,LA ATARRAYA - CA.,30.6798144368675,JUAN H.WHITE,12.3546893284865,LOS GARZONES,121.140778628459,JOSE M. CORDOVA,208.369550334835,Regional
LA ESMERALDA,JORGE E. GONZALEZ T.,35.9201939036717,True,MAPIRIPAN,41.7980106215362,JORGE E. GONZALEZ T.,35.9201939036717,VANGUARDIA,229.286246106973,EL DORADO,312.618559642094,Regional
VILLA DEL SOCORRO,JUAN H.WHITE,22.8279244154286,True,BONAIRE  - CA,26.7792596938405,JUAN H.WHITE,22.8279244154286,LOS GARZONES,124.709607594741,JOSE M. CORDOVA,214.409109541125,Regional
CASERÍO CONJUNTO CAÑA FISTULA,JUAN H.WHITE,4.19454255793286,True,LA ATARRAYA - CA.,38.1014736657554,JUAN H.WHITE,4.19454255793286,LOS GARZONES,121.400224980172,JOSE M. CORDOVA,200.553134505415,Regional
PUEBLO NUEVO,TOMACHIPAN,17.9979785349868,True,TOMACHIPAN,17.9979785349868,JORGE E. GONZALEZ T.,44.6606276798464,VANGUARDIA,246.088882198161,BENITO SALAS,306.472431607779,Aeródromo
CHIGORODÓ,REYES MURILLO,30.0283190621419,True,PIZARRO,84.9866431152691,REYES MURILLO,30.0283190621419,EL CARAÑO,40.4471871384591,MATECAÑA,167.125365247041,Regional
BARRANQUILLITA,BARRANQUILLITA,7.99295054054031,True,BARRANQUILLITA,7.99295054054031,JORGE E. GONZALEZ T.,124.243861208377,VANGUARDIA,329.907447668469,BENITO SALAS,372.66778266088,Aeródromo
GUAPÁ CARRETERAS,JAIME ORTIZ BETANCUR,15.4201708462899,True,JAIME ORTIZ BETANCUR,15.4201708462899,ALCIDES FERNANDEZ,127.333233877438,ANTONIO ROLDAN BETANCOURT,30.5325603592688,JOSE M. CORDOVA,203.081272183942,Nacional
JURADÓ,JURADO,5.07940094529953,True,JURADO,5.07940094529953,JOSE CELESTINO MUTIS,108.057042743044,ANTONIO ROLDAN BETANCOURT,139.677429445399,JOSE M. CORDOVA,278.724182377327,Aeródromo
CAMPITAS,JAIME ORTIZ BETANCUR,3.89512265364704,True,JAIME ORTIZ BETANCUR,3.89512265364704,ALCIDES FERNANDEZ,114.252269297584,ANTONIO ROLDAN BETANCOURT,18.7860208501704,JOSE M. CORDOVA,216.29389455624,Nacional
CHAMPITA SECTOR LA GRANJA,JAIME ORTIZ BETANCUR,3.20532461655199,True,JAIME ORTIZ BETANCUR,3.20532461655199,ALCIDES FERNANDEZ,114.450385104317,ANTONIO ROLDAN BETANCOURT,18.481586106632,JOSE M. CORDOVA,215.973343819191,Nacional
CISNEROS,BUENAVENTURA-GERARDO TOBAR LOPEZ,25.8136081839199,True,EDGAR CALDAS POTES-CA,34.3967325689202,FARFAN HERIBERTO GIL MAR,68.9607908098082,BUENAVENTURA-GERARDO TOBAR LOPEZ,25.8136081839199,ALFONSO BONILLA ARAGON,49.6756054453799,Nacional
COCORNÁ,JOSE M. CORDOVA,28.793459492903,True,EL TRIUNFO,53.0401129860265,MORELA,96.5911065654785,OLAYA HERRERA,48.2588945029333,JOSE M. CORDOVA,28.793459492903,Internacional
LA PIÑUELA,JOSE M. CORDOVA,35.5166695681131,True,EL TRIUNFO,46.9943458110814,JOSE CELESTINO,93.2575791539441,OLAYA HERRERA,54.8426596450728,JOSE M. CORDOVA,35.5166695681131,Internacional
EL MOLINO,SAN JUAN DEL CESAR,12.0856045745592,True,SAN JUAN DEL CESAR,12.0856045745592,JORGE ISAACS (LA MINA),169.626544714139,ALFONSO LOPEZ PUMAREJO,42.8238422374879,ALMIRANTE PADILLA,97.0395334986762,Aeródromo
CONCEPCIÓN,LOPEZ DE MICAI,24.5670671537016,True,LOPEZ DE MICAI,24.5670671537016,JUAN CASIANO,107.658651262329,BUENAVENTURA-GERARDO TOBAR LOPEZ,74.3839869029563,ALFONSO BONILLA ARAGON,93.4573233391739,Aeródromo
CONCORDIA,EL ESFUERZO,22.2308918359036,True,EL ESFUERZO,22.2308918359036,LAS BRUJAS,114.152207842579,ALFONSO LOPEZ PUMAREJO,174.352612166416,ERNESTO CORTISSOZ,70.5378992912768,Aeródromo
EL GOLPE,OLAYA HERRERA,36.4986433423655,True,VOLAR COLOMBIA,36.9646455375763,ALI PIEDRAHITA,48.6696885773854,OLAYA HERRERA,36.4986433423655,JOSE M. CORDOVA,49.4386656346132,Nacional
SALAZAR,INGENIO RISARALDA,15.4735299003751,True,INGENIO RISARALDA,15.4735299003751,FARFAN HERIBERTO GIL MAR,81.4071717878861,LA NUBIA,64.5056659510072,MATECAÑA,28.6885581324838,Internacional
COPACABANA,OLAYA HERRERA,16.8404333219113,True,CAROLINA DEL PRINCIPE,48.2892178727545,ALI PIEDRAHITA,69.8369368433346,OLAYA HERRERA,16.8404333219113,JOSE M. CORDOVA,22.5904905309991,Internacional
EL SALADO,LAS AGUILAS -CA,25.1130847777981,True,LAS AGUILAS -CA,25.1130847777981,FARFAN HERIBERTO GIL MAR,80.5721232079438,BUENAVENTURA-GERARDO TOBAR LOPEZ,42.0243889926675,ALFONSO BONILLA ARAGON,36.9797048001623,Internacional
CABUYAL,EL GUAYABAL,28.9025879863399,True,EL GUAYABAL,28.9025879863399,CONTADOR,104.62759313485,GUILLERMO LEON VALENCIA,35.3521241649233,ALFONSO BONILLA ARAGON,147.034989852088,Nacional
DABEIBA,FRONTINO EL PLATEADO,33.5028316214788,True,FRONTINO EL PLATEADO,33.5028316214788,ALI PIEDRAHITA,76.0414278725692,ANTONIO ROLDAN BETANCOURT,103.158081952498,JOSE M. CORDOVA,131.326557738426,Aeródromo
SAN JOSÉ DE URAMA,FRONTINO EL PLATEADO,32.8464914310193,True,FRONTINO EL PLATEADO,32.8464914310193,ALI PIEDRAHITA,76.7467805918756,OLAYA HERRERA,107.721523758153,JOSE M. CORDOVA,123.899047434573,Aeródromo
ARMENIA - CAMPARRUSIA,FRONTINO EL PLATEADO,33.2320222021882,True,FRONTINO EL PLATEADO,33.2320222021882,ALI PIEDRAHITA,75.7324256926489,OLAYA HERRERA,99.79764355089,JOSE M. CORDOVA,115.081102949724,Aeródromo
LAS CRUCES DE URAMA,FRONTINO EL PLATEADO,33.4754511333711,True,FRONTINO EL PLATEADO,33.4754511333711,ALI PIEDRAHITA,77.1313905858473,ANTONIO ROLDAN BETANCOURT,105.018356011733,JOSE M. CORDOVA,127.966148793282,Aeródromo
